game_id,game_date,home_team,away_team,spread_pick,total_pick,spread_edge,total_edge,parlay_edge_score,spread_home_last,total_last,moneyline_home_last,confidence_tier,cluster_alignment,disagreement_flag,actionability
0022500389,2025-12-20T00:00:00Z,New Orleans Pelicans,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500390,2025-12-20T00:00:00Z,Detroit Pistons,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500391,2025-12-20T00:00:00Z,Memphis Grizzlies,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500392,2025-12-20T00:00:00Z,Golden State Warriors,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500393,2025-12-20T00:00:00Z,Utah Jazz,Orlando Magic,,,,,,,,,IGNORE,NONE,False,
0022500394,2025-12-20T00:00:00Z,Sacramento Kings,Portland Trail Blazers,,,,,,,,,IGNORE,NONE,False,
0022500395,2025-12-20T00:00:00Z,LA Clippers,Los Angeles Lakers,,,,,,,,,IGNORE,NONE,False,
0022500396,2025-12-21T00:00:00Z,Atlanta Hawks,Chicago Bulls,,,,,,,,,IGNORE,NONE,False,
0022500397,2025-12-21T00:00:00Z,Brooklyn Nets,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500398,2025-12-21T00:00:00Z,New York Knicks,Miami Heat,,,,,,,,,IGNORE,NONE,False,
0022500399,2025-12-21T00:00:00Z,Washington Wizards,San Antonio Spurs,,,,,,,,,IGNORE,NONE,False,
0022500400,2025-12-21T00:00:00Z,Minnesota Timberwolves,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500401,2025-12-21T00:00:00Z,Sacramento Kings,Houston Rockets,,,,,,,,,IGNORE,NONE,False,
0022500402,2025-12-22T00:00:00Z,Cleveland Cavaliers,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500403,2025-12-22T00:00:00Z,Boston Celtics,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500404,2025-12-22T00:00:00Z,New Orleans Pelicans,Dallas Mavericks,,,,,,,,,IGNORE,NONE,False,
0022500405,2025-12-22T00:00:00Z,Denver Nuggets,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500406,2025-12-22T00:00:00Z,Oklahoma City Thunder,Memphis Grizzlies,,,,,,,,,IGNORE,NONE,False,
0022500407,2025-12-22T00:00:00Z,Golden State Warriors,Orlando Magic,,,,,,,,,IGNORE,NONE,False,
0022500408,2025-12-22T00:00:00Z,Portland Trail Blazers,Detroit Pistons,,,,,,,,,IGNORE,NONE,False,
0022500409,2025-12-23T00:00:00Z,Charlotte Hornets,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500410,2025-12-23T00:00:00Z,Philadelphia 76ers,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500411,2025-12-23T00:00:00Z,Atlanta Hawks,Chicago Bulls,,,,,,,,,IGNORE,NONE,False,
0022500412,2025-12-23T00:00:00Z,Cleveland Cavaliers,New Orleans Pelicans,,,,,,,,,IGNORE,NONE,False,
0022500413,2025-12-23T00:00:00Z,Indiana Pacers,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500414,2025-12-23T00:00:00Z,Miami Heat,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500415,2025-12-23T00:00:00Z,Dallas Mavericks,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500416,2025-12-23T00:00:00Z,Minnesota Timberwolves,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500417,2025-12-23T00:00:00Z,San Antonio Spurs,Oklahoma City Thunder,,,,,,,,,IGNORE,NONE,False,
0022500418,2025-12-23T00:00:00Z,Phoenix Suns,Los Angeles Lakers,,,,,,,,,IGNORE,NONE,False,
0022500419,2025-12-23T00:00:00Z,Utah Jazz,Memphis Grizzlies,,,,,,,,,IGNORE,NONE,False,
0022500420,2025-12-23T00:00:00Z,Portland Trail Blazers,Orlando Magic,,,,,,,,,IGNORE,NONE,False,
0022500421,2025-12-23T00:00:00Z,Sacramento Kings,Detroit Pistons,,,,,,,,,IGNORE,NONE,False,
0022500422,2025-12-23T00:00:00Z,LA Clippers,Houston Rockets,,,,,,,,,IGNORE,NONE,False,
0022500423,2025-12-26T00:00:00Z,Atlanta Hawks,Miami Heat,,,,,,,,,IGNORE,NONE,False,
0022500424,2025-12-26T00:00:00Z,Orlando Magic,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500425,2025-12-26T00:00:00Z,Washington Wizards,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500426,2025-12-26T00:00:00Z,Indiana Pacers,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500427,2025-12-26T00:00:00Z,Chicago Bulls,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500428,2025-12-26T00:00:00Z,Memphis Grizzlies,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500429,2025-12-26T00:00:00Z,New Orleans Pelicans,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500430,2025-12-26T00:00:00Z,Utah Jazz,Detroit Pistons,,,,,,,,,IGNORE,NONE,False,
0022500431,2025-12-26T00:00:00Z,Portland Trail Blazers,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500432,2025-12-27T00:00:00Z,Sacramento Kings,Dallas Mavericks,,,,,,,,,IGNORE,NONE,False,
0022500433,2025-12-27T00:00:00Z,Orlando Magic,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500434,2025-12-27T00:00:00Z,New Orleans Pelicans,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500435,2025-12-27T00:00:00Z,Atlanta Hawks,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500436,2025-12-27T00:00:00Z,Miami Heat,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500437,2025-12-27T00:00:00Z,Chicago Bulls,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500438,2025-12-27T00:00:00Z,Houston Rockets,Cleveland Cavaliers,,,,,,,,,IGNORE,NONE,False,
0022500439,2025-12-27T00:00:00Z,Minnesota Timberwolves,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500440,2025-12-27T00:00:00Z,San Antonio Spurs,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500441,2025-12-28T00:00:00Z,Toronto Raptors,Golden State Warriors,,,,,,,,,IGNORE,NONE,False,
0022500442,2025-12-28T00:00:00Z,Oklahoma City Thunder,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500443,2025-12-28T00:00:00Z,Washington Wizards,Memphis Grizzlies,,,,,,,,,IGNORE,NONE,False,
0022500444,2025-12-28T00:00:00Z,Portland Trail Blazers,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500445,2025-12-28T00:00:00Z,LA Clippers,Detroit Pistons,,,,,,,,,IGNORE,NONE,False,
0022500446,2025-12-28T00:00:00Z,Los Angeles Lakers,Sacramento Kings,,,,,,,,,IGNORE,NONE,False,
0022500447,2025-12-29T00:00:00Z,Charlotte Hornets,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500448,2025-12-29T00:00:00Z,Washington Wizards,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500449,2025-12-29T00:00:00Z,Brooklyn Nets,Golden State Warriors,,,,,,,,,IGNORE,NONE,False,
0022500450,2025-12-29T00:00:00Z,Miami Heat,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500451,2025-12-29T00:00:00Z,Toronto Raptors,Orlando Magic,,,,,,,,,IGNORE,NONE,False,
0022500452,2025-12-29T00:00:00Z,Chicago Bulls,Minnesota Timberwolves,,,,,,,,,IGNORE,NONE,False,
0022500453,2025-12-29T00:00:00Z,Houston Rockets,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500454,2025-12-29T00:00:00Z,New Orleans Pelicans,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500455,2025-12-29T00:00:00Z,Oklahoma City Thunder,Atlanta Hawks,,,,,,,,,IGNORE,NONE,False,
0022500456,2025-12-29T00:00:00Z,San Antonio Spurs,Cleveland Cavaliers,,,,,,,,,IGNORE,NONE,False,
0022500457,2025-12-29T00:00:00Z,Portland Trail Blazers,Dallas Mavericks,,,,,,,,,IGNORE,NONE,False,
0022500458,2025-12-30T00:00:00Z,Memphis Grizzlies,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500459,2025-12-30T00:00:00Z,Utah Jazz,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500460,2025-12-30T00:00:00Z,Los Angeles Lakers,Detroit Pistons,,,,,,,,,IGNORE,NONE,False,
0022500461,2025-12-30T00:00:00Z,LA Clippers,Sacramento Kings,,,,,,,,,IGNORE,NONE,False,
0022500462,2025-12-31T00:00:00Z,Charlotte Hornets,Golden State Warriors,,,,,,,,,IGNORE,NONE,False,
0022500463,2025-12-31T00:00:00Z,Atlanta Hawks,Minnesota Timberwolves,,,,,,,,,IGNORE,NONE,False,
0022500464,2025-12-31T00:00:00Z,Indiana Pacers,Orlando Magic,,,,,,,,,IGNORE,NONE,False,
0022500465,2025-12-31T00:00:00Z,Cleveland Cavaliers,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500466,2025-12-31T00:00:00Z,Chicago Bulls,New Orleans Pelicans,,,,,,,,,IGNORE,NONE,False,
0022500467,2025-12-31T00:00:00Z,San Antonio Spurs,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500468,2025-12-31T00:00:00Z,Toronto Raptors,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500469,2025-12-31T00:00:00Z,Milwaukee Bucks,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500470,2025-12-31T00:00:00Z,Oklahoma City Thunder,Portland Trail Blazers,,,,,,,,,IGNORE,NONE,False,
0022500471,2026-01-01T00:00:00Z,Brooklyn Nets,Houston Rockets,,,,,,,,,IGNORE,NONE,False,
0022500472,2026-01-01T00:00:00Z,Detroit Pistons,Miami Heat,,,,,,,,,IGNORE,NONE,False,
0022500473,2026-01-01T00:00:00Z,Dallas Mavericks,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500474,2026-01-01T00:00:00Z,Sacramento Kings,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500475,2026-01-01T00:00:00Z,LA Clippers,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500476,2026-01-02T00:00:00Z,Indiana Pacers,San Antonio Spurs,,,,,,,,,IGNORE,NONE,False,
0022500477,2026-01-02T00:00:00Z,Washington Wizards,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500478,2026-01-02T00:00:00Z,Cleveland Cavaliers,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500479,2026-01-02T00:00:00Z,New York Knicks,Atlanta Hawks,,,,,,,,,IGNORE,NONE,False,
0022500480,2026-01-02T00:00:00Z,Chicago Bulls,Orlando Magic,,,,,,,,,IGNORE,NONE,False,
0022500481,2026-01-02T00:00:00Z,Milwaukee Bucks,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500482,2026-01-02T00:00:00Z,New Orleans Pelicans,Portland Trail Blazers,,,,,,,,,IGNORE,NONE,False,
0022500483,2026-01-02T00:00:00Z,Phoenix Suns,Sacramento Kings,,,,,,,,,IGNORE,NONE,False,
0022500484,2026-01-02T00:00:00Z,Golden State Warriors,Oklahoma City Thunder,,,,,,,,,IGNORE,NONE,False,
0022500485,2026-01-02T00:00:00Z,Los Angeles Lakers,Memphis Grizzlies,,,,,,,,,IGNORE,NONE,False,
0022500486,2026-01-03T00:00:00Z,Miami Heat,Minnesota Timberwolves,,,,,,,,,IGNORE,NONE,False,
0022500487,2026-01-03T00:00:00Z,New York Knicks,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500488,2026-01-03T00:00:00Z,Toronto Raptors,Atlanta Hawks,,,,,,,,,IGNORE,NONE,False,
0022500489,2026-01-03T00:00:00Z,Chicago Bulls,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500490,2026-01-03T00:00:00Z,San Antonio Spurs,Portland Trail Blazers,,,,,,,,,IGNORE,NONE,False,
0022500491,2026-01-03T00:00:00Z,Dallas Mavericks,Houston Rockets,,,,,,,,,IGNORE,NONE,False,
0022500492,2026-01-03T00:00:00Z,Golden State Warriors,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500493,2026-01-03T00:00:00Z,LA Clippers,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500494,2026-01-04T00:00:00Z,Cleveland Cavaliers,Detroit Pistons,,,,,,,,,IGNORE,NONE,False,
0022500495,2026-01-04T00:00:00Z,Orlando Magic,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500496,2026-01-04T00:00:00Z,Brooklyn Nets,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500497,2026-01-04T00:00:00Z,Miami Heat,New Orleans Pelicans,,,,,,,,,IGNORE,NONE,False,
0022500498,2026-01-04T00:00:00Z,Washington Wizards,Minnesota Timberwolves,,,,,,,,,IGNORE,NONE,False,
0022500499,2026-01-04T00:00:00Z,Phoenix Suns,Oklahoma City Thunder,,,,,,,,,IGNORE,NONE,False,
0022500500,2026-01-04T00:00:00Z,Sacramento Kings,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500501,2026-01-04T00:00:00Z,Los Angeles Lakers,Memphis Grizzlies,,,,,,,,,IGNORE,NONE,False,
0022500502,2026-01-05T00:00:00Z,Detroit Pistons,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500503,2026-01-05T00:00:00Z,Boston Celtics,Chicago Bulls,,,,,,,,,IGNORE,NONE,False,
0022500504,2026-01-05T00:00:00Z,Toronto Raptors,Atlanta Hawks,,,,,,,,,IGNORE,NONE,False,
0022500505,2026-01-05T00:00:00Z,Houston Rockets,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500506,2026-01-05T00:00:00Z,Oklahoma City Thunder,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500507,2026-01-05T00:00:00Z,Philadelphia 76ers,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500508,2026-01-05T00:00:00Z,LA Clippers,Golden State Warriors,,,,,,,,,IGNORE,NONE,False,
0022500509,2026-01-05T00:00:00Z,Portland Trail Blazers,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500510,2026-01-06T00:00:00Z,Indiana Pacers,Cleveland Cavaliers,,,,,,,,,IGNORE,NONE,False,
0022500511,2026-01-06T00:00:00Z,Washington Wizards,Orlando Magic,,,,,,,,,IGNORE,NONE,False,
0022500512,2026-01-06T00:00:00Z,Memphis Grizzlies,San Antonio Spurs,,,,,,,,,IGNORE,NONE,False,
0022500513,2026-01-06T00:00:00Z,Minnesota Timberwolves,Miami Heat,,,,,,,,,IGNORE,NONE,False,
0022500514,2026-01-06T00:00:00Z,New Orleans Pelicans,Los Angeles Lakers,,,,,,,,,IGNORE,NONE,False,
0022500515,2026-01-06T00:00:00Z,Sacramento Kings,Dallas Mavericks,,,,,,,,,IGNORE,NONE,False,
0022500516,2026-01-07T00:00:00Z,Charlotte Hornets,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500517,2026-01-07T00:00:00Z,Detroit Pistons,Chicago Bulls,,,,,,,,,IGNORE,NONE,False,
0022500518,2026-01-07T00:00:00Z,Philadelphia 76ers,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500519,2026-01-07T00:00:00Z,Atlanta Hawks,New Orleans Pelicans,,,,,,,,,IGNORE,NONE,False,
0022500520,2026-01-07T00:00:00Z,Boston Celtics,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500521,2026-01-07T00:00:00Z,Brooklyn Nets,Orlando Magic,,,,,,,,,IGNORE,NONE,False,
0022500522,2026-01-07T00:00:00Z,New York Knicks,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500523,2026-01-07T00:00:00Z,San Antonio Spurs,Los Angeles Lakers,,,,,,,,,IGNORE,NONE,False,
0022500524,2026-01-07T00:00:00Z,Memphis Grizzlies,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500525,2026-01-07T00:00:00Z,Oklahoma City Thunder,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500526,2026-01-07T00:00:00Z,Golden State Warriors,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500527,2026-01-07T00:00:00Z,Portland Trail Blazers,Houston Rockets,,,,,,,,,IGNORE,NONE,False,
0022500528,2026-01-08T00:00:00Z,Charlotte Hornets,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500529,2026-01-29T00:00:00Z,Chicago Bulls,Miami Heat,HOME,UNDER,-0.2150000000000034,-5.585000000000008,5.800000000000011,2.5,238.0,119,IGNORE,NONE,False,
0022500530,2026-01-08T00:00:00Z,Minnesota Timberwolves,Cleveland Cavaliers,,,,,,,,,IGNORE,NONE,False,
0022500531,2026-01-08T00:00:00Z,Utah Jazz,Dallas Mavericks,,,,,,,,,IGNORE,NONE,False,
0022500532,2026-01-09T00:00:00Z,Boston Celtics,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500533,2026-01-09T00:00:00Z,Orlando Magic,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500534,2026-01-09T00:00:00Z,Washington Wizards,New Orleans Pelicans,,,,,,,,,IGNORE,NONE,False,
0022500535,2026-01-09T00:00:00Z,Brooklyn Nets,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500536,2026-01-09T00:00:00Z,Memphis Grizzlies,Oklahoma City Thunder,,,,,,,,,IGNORE,NONE,False,
0022500537,2026-01-09T00:00:00Z,Denver Nuggets,Atlanta Hawks,,,,,,,,,IGNORE,NONE,False,
0022500538,2026-01-09T00:00:00Z,Phoenix Suns,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500539,2026-01-09T00:00:00Z,Golden State Warriors,Sacramento Kings,,,,,,,,,IGNORE,NONE,False,
0022500540,2026-01-09T00:00:00Z,Portland Trail Blazers,Houston Rockets,,,,,,,,,IGNORE,NONE,False,
0022500541,2026-01-09T00:00:00Z,Los Angeles Lakers,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500542,2026-01-10T00:00:00Z,Cleveland Cavaliers,Minnesota Timberwolves,,,,,,,,,IGNORE,NONE,False,
0022500543,2026-01-10T00:00:00Z,Indiana Pacers,Miami Heat,,,,,,,,,IGNORE,NONE,False,
0022500544,2026-01-10T00:00:00Z,Detroit Pistons,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500545,2026-01-10T00:00:00Z,Boston Celtics,San Antonio Spurs,,,,,,,,,IGNORE,NONE,False,
0022500546,2026-01-10T00:00:00Z,Chicago Bulls,Dallas Mavericks,,,,,,,,,IGNORE,NONE,False,
0022500547,2026-01-10T00:00:00Z,Utah Jazz,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500548,2026-01-11T00:00:00Z,Orlando Magic,New Orleans Pelicans,,,,,,,,,IGNORE,NONE,False,
0022500549,2026-01-11T00:00:00Z,Memphis Grizzlies,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500550,2026-01-11T00:00:00Z,Toronto Raptors,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500551,2026-01-11T00:00:00Z,Portland Trail Blazers,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500552,2026-01-11T00:00:00Z,Minnesota Timberwolves,San Antonio Spurs,,,,,,,,,IGNORE,NONE,False,
0022500553,2026-01-11T00:00:00Z,Oklahoma City Thunder,Miami Heat,,,,,,,,,IGNORE,NONE,False,
0022500554,2026-01-11T00:00:00Z,Denver Nuggets,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500555,2026-01-11T00:00:00Z,Phoenix Suns,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500556,2026-01-11T00:00:00Z,Golden State Warriors,Atlanta Hawks,,,,,,,,,IGNORE,NONE,False,
0022500557,2026-01-11T00:00:00Z,Sacramento Kings,Houston Rockets,,,,,,,,,IGNORE,NONE,False,
0022500558,2026-01-12T00:00:00Z,Cleveland Cavaliers,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500559,2026-01-12T00:00:00Z,Indiana Pacers,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500560,2026-01-12T00:00:00Z,Toronto Raptors,Philadelphia 76ers,,,,,,,,,IGNORE,NONE,False,
0022500561,2026-01-12T00:00:00Z,Dallas Mavericks,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500562,2026-01-12T00:00:00Z,Sacramento Kings,Los Angeles Lakers,,,,,,,,,IGNORE,NONE,False,
0022500563,2026-01-12T00:00:00Z,LA Clippers,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500564,2026-01-13T00:00:00Z,Miami Heat,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500565,2026-01-13T00:00:00Z,Houston Rockets,Chicago Bulls,,,,,,,,,IGNORE,NONE,False,
0022500566,2026-01-13T00:00:00Z,Milwaukee Bucks,Minnesota Timberwolves,,,,,,,,,IGNORE,NONE,False,
0022500567,2026-01-13T00:00:00Z,New Orleans Pelicans,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500568,2026-01-13T00:00:00Z,Oklahoma City Thunder,San Antonio Spurs,,,,,,,,,IGNORE,NONE,False,
0022500569,2026-01-13T00:00:00Z,Los Angeles Lakers,Atlanta Hawks,,,,,,,,,IGNORE,NONE,False,
0022500570,2026-01-13T00:00:00Z,Golden State Warriors,Portland Trail Blazers,,,,,,,,,IGNORE,NONE,False,
0022500571,2026-01-14T00:00:00Z,Indiana Pacers,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500572,2026-01-14T00:00:00Z,Philadelphia 76ers,Cleveland Cavaliers,,,,,,,,,IGNORE,NONE,False,
0022500573,2026-01-14T00:00:00Z,Chicago Bulls,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500574,2026-01-14T00:00:00Z,New Orleans Pelicans,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500575,2026-01-14T00:00:00Z,Dallas Mavericks,Denver Nuggets,,,,,,,,,IGNORE,NONE,False,
0022500576,2026-01-14T00:00:00Z,Sacramento Kings,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500577,2026-01-14T00:00:00Z,LA Clippers,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500578,2026-01-15T00:00:00Z,Orlando Magic,Memphis Grizzlies,,,,,,,,,IGNORE,NONE,False,
0022500579,2026-01-15T00:00:00Z,Detroit Pistons,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500580,2026-01-15T00:00:00Z,Miami Heat,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500581,2026-01-15T00:00:00Z,Houston Rockets,Oklahoma City Thunder,,,,,,,,,IGNORE,NONE,False,
0022500582,2026-01-15T00:00:00Z,San Antonio Spurs,Milwaukee Bucks,,,,,,,,,IGNORE,NONE,False,
0022500583,2026-01-15T00:00:00Z,Dallas Mavericks,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500584,2026-01-15T00:00:00Z,Golden State Warriors,New York Knicks,,,,,,,,,IGNORE,NONE,False,
0022500585,2026-01-15T00:00:00Z,Portland Trail Blazers,Atlanta Hawks,,,,,,,,,IGNORE,NONE,False,
0022500586,2026-01-15T00:00:00Z,Los Angeles Lakers,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500587,2026-01-16T00:00:00Z,Brooklyn Nets,Chicago Bulls,,,,,,,,,IGNORE,NONE,False,
0022500588,2026-01-16T00:00:00Z,Indiana Pacers,New Orleans Pelicans,,,,,,,,,IGNORE,NONE,False,
0022500589,2026-01-16T00:00:00Z,Philadelphia 76ers,Cleveland Cavaliers,,,,,,,,,IGNORE,NONE,False,
0022500590,2026-01-16T00:00:00Z,Toronto Raptors,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500591,2026-01-16T00:00:00Z,Houston Rockets,Minnesota Timberwolves,,,,,,,,,IGNORE,NONE,False,
0022500592,2026-01-16T00:00:00Z,Sacramento Kings,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500593,2026-01-17T00:00:00Z,Dallas Mavericks,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500594,2026-01-17T00:00:00Z,Atlanta Hawks,Boston Celtics,,,,,,,,,IGNORE,NONE,False,
0022500595,2026-01-17T00:00:00Z,Detroit Pistons,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500596,2026-01-17T00:00:00Z,New York Knicks,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500597,2026-01-17T00:00:00Z,Miami Heat,Oklahoma City Thunder,,,,,,,,,IGNORE,NONE,False,
0022500598,2026-01-17T00:00:00Z,San Antonio Spurs,Minnesota Timberwolves,,,,,,,,,IGNORE,NONE,False,
0022500599,2026-01-17T00:00:00Z,Golden State Warriors,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500600,2026-01-17T00:00:00Z,Denver Nuggets,Washington Wizards,,,,,,,,,IGNORE,NONE,False,
0022500601,2026-01-17T00:00:00Z,Portland Trail Blazers,Los Angeles Lakers,,,,,,,,,IGNORE,NONE,False,
0022500602,2026-01-18T00:00:00Z,Memphis Grizzlies,Orlando Magic,,,,,,,,,IGNORE,NONE,False,
0022500603,2026-01-18T00:00:00Z,Chicago Bulls,Brooklyn Nets,,,,,,,,,IGNORE,NONE,False,
0022500604,2026-01-18T00:00:00Z,Houston Rockets,New Orleans Pelicans,,,,,,,,,IGNORE,NONE,False,
0022500605,2026-01-18T00:00:00Z,Denver Nuggets,Charlotte Hornets,,,,,,,,,IGNORE,NONE,False,
0022500606,2026-01-18T00:00:00Z,Sacramento Kings,Portland Trail Blazers,,,,,,,,,IGNORE,NONE,False,
0022500607,2026-01-18T00:00:00Z,Los Angeles Lakers,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500608,2026-01-19T00:00:00Z,Washington Wizards,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500609,2026-01-19T00:00:00Z,Philadelphia 76ers,Indiana Pacers,,,,,,,,,IGNORE,NONE,False,
0022500610,2026-01-19T00:00:00Z,Brooklyn Nets,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500611,2026-01-19T00:00:00Z,San Antonio Spurs,Utah Jazz,,,,,,,,,IGNORE,NONE,False,
0022500612,2026-01-19T00:00:00Z,Golden State Warriors,Miami Heat,,,,,,,,,IGNORE,NONE,False,
0022500613,2026-01-20T00:00:00Z,Philadelphia 76ers,Phoenix Suns,,,,,,,,,IGNORE,NONE,False,
0022500614,2026-01-20T00:00:00Z,Chicago Bulls,LA Clippers,,,,,,,,,IGNORE,NONE,False,
0022500615,2026-01-20T00:00:00Z,Houston Rockets,San Antonio Spurs,,,,,,,,,IGNORE,NONE,False,
0022500616,2026-01-20T00:00:00Z,Utah Jazz,Minnesota Timberwolves,,,,,,,,,IGNORE,NONE,False,
0022500617,2026-01-20T00:00:00Z,Denver Nuggets,Los Angeles Lakers,,,,,,,,,IGNORE,NONE,False,
0022500618,2026-01-20T00:00:00Z,Golden State Warriors,Toronto Raptors,,,,,,,,,IGNORE,NONE,False,
0022500619,2026-01-20T00:00:00Z,Sacramento Kings,Miami Heat,,,,,,,,,IGNORE,NONE,False,
