game_id,game_date,season_year,side,team_id,team,abbr,opponent_side,opponent_team_id,opponent,opponent_abbr,points_scored,points_allowed,went_ot,ot_minutes,rest_days,rest_bucket,fatigue_flag,fatigue_score,fatigue_diff_home_minus_away,avg_points_for,avg_points_against,net_rating,last5_points_for,last5_points_against,net_rating_last5,team_3pm,team_3pa,team_3pt_pct,injury_impact,num_out,num_questionable
0022500244,2025-11-17T00:00:00Z,2025,home,1610612748,Miami Heat,MIA,away,1610612752,New York Knicks,NYK,115,113,False,0,2,2_days,True,0.15,0.0,122.0,121.3,0.7000000000000028,130.0,129.4,0.5999999999999943,14,35,0.4,0.0,0,0
0022500244,2025-11-17T00:00:00Z,2025,away,1610612752,New York Knicks,NYK,home,1610612748,Miami Heat,MIA,113,115,False,0,2,2_days,True,0.15,0.0,114.0,118.75,-4.75,130.2,117.6,12.599999999999994,9,36,0.25,0.0,0,0
0022500245,2025-11-17T00:00:00Z,2025,home,1610612761,Toronto Raptors,TOR,away,1610612766,Charlotte Hornets,CHA,110,108,False,0,1,1_day,True,0.4,0.0,116.57142857142857,113.71428571428571,2.857142857142861,120.6,112.0,8.599999999999994,10,25,0.4,0.0,0,0
0022500245,2025-11-17T00:00:00Z,2025,away,1610612766,Charlotte Hornets,CHA,home,1610612761,Toronto Raptors,TOR,108,110,False,0,1,1_day,True,0.4,0.0,119.44444444444444,124.66666666666667,-5.2222222222222285,112.0,120.6,-8.599999999999994,10,40,0.25,0.0,0,0
0022500246,2025-11-17T00:00:00Z,2025,home,1610612750,Minnesota Timberwolves,MIN,away,1610612742,Dallas Mavericks,DAL,120,96,False,0,1,1_day,True,0.4,-1.2,121.42857142857143,116.85714285714286,4.571428571428569,127.4,112.0,15.400000000000006,14,44,0.3182,0.0,0,0
0022500246,2025-11-17T00:00:00Z,2025,away,1610612742,Dallas Mavericks,DAL,home,1610612750,Minnesota Timberwolves,MIN,96,120,False,0,0,b2b,True,1.6,-1.2,110.33333333333333,108.33333333333333,2.0,120.8,122.0,-1.2000000000000028,9,30,0.3,0.0,0,0
0022500247,2025-11-17T00:00:00Z,2025,home,1610612740,New Orleans Pelicans,NOP,away,1610612760,Oklahoma City Thunder,OKC,109,126,False,0,0,b2b,True,1.6,1.2,111.0,121.57142857142857,-10.57142857142857,108.8,122.8,-14.0,12,28,0.4286,0.0,0,0
0022500247,2025-11-17T00:00:00Z,2025,away,1610612760,Oklahoma City Thunder,OKC,home,1610612740,New Orleans Pelicans,NOP,126,109,False,0,1,1_day,True,0.4,1.2,116.66666666666667,108.5,8.166666666666671,120.4,98.2,22.200000000000003,17,42,0.4048,0.0,0,0
0022500248,2025-11-17T00:00:00Z,2025,home,1610612743,Denver Nuggets,DEN,away,1610612741,Chicago Bulls,CHI,127,130,False,0,1,1_day,True,0.4,-1.2,124.125,110.25,13.875,124.2,108.0,16.200000000000003,14,36,0.3889,0.0,0,0
0022500248,2025-11-17T00:00:00Z,2025,away,1610612741,Chicago Bulls,CHI,home,1610612743,Denver Nuggets,DEN,130,127,False,0,0,b2b,True,1.6,-1.2,119.125,124.375,-5.25,121.8,129.8,-8.000000000000014,19,53,0.3585,0.0,0,0
0022500249,2025-11-18T00:00:00Z,2025,home,1610612753,Orlando Magic,ORL,away,1610612744,Golden State Warriors,GSW,121,113,False,0,1,1_day,True,0.4,0.0,114.66666666666667,111.33333333333333,3.333333333333343,112.8,109.0,3.799999999999997,8,32,0.25,0.0,0,0
0022500249,2025-11-18T00:00:00Z,2025,away,1610612744,Golden State Warriors,GSW,home,1610612753,Orlando Magic,ORL,113,121,False,0,1,1_day,True,0.4,0.0,114.25,119.08333333333333,-4.833333333333329,114.8,108.6,6.200000000000003,13,36,0.3611,0.0,0,0
0022500250,2025-11-18T00:00:00Z,2025,home,1610612751,Brooklyn Nets,BKN,away,1610612738,Boston Celtics,BOS,99,113,False,0,1,1_day,True,0.4,0.0,113.28571428571429,125.42857142857143,-12.142857142857139,108.2,117.8,-9.599999999999994,14,38,0.3684,0.0,0,0
0022500250,2025-11-18T00:00:00Z,2025,away,1610612738,Boston Celtics,BOS,home,1610612751,Brooklyn Nets,BKN,113,99,False,0,1,1_day,True,0.4,0.0,109.55555555555556,107.11111111111111,2.444444444444443,114.6,109.0,5.599999999999994,19,42,0.4524,0.0,0,0
0022500251,2025-11-18T00:00:00Z,2025,home,1610612737,Atlanta Hawks,ATL,away,1610612765,Detroit Pistons,DET,112,120,False,0,1,1_day,True,0.4,-1.2,114.0,118.42857142857143,-4.428571428571431,123.2,109.6,13.600000000000009,15,44,0.3409,0.0,0,0
0022500251,2025-11-18T00:00:00Z,2025,away,1610612765,Detroit Pistons,DET,home,1610612737,Atlanta Hawks,ATL,120,112,False,0,0,b2b,True,1.6,-1.2,114.375,111.75,2.625,122.6,114.6,8.0,10,31,0.3226,0.0,0,0
0022500252,2025-11-18T00:00:00Z,2025,home,1610612759,San Antonio Spurs,SAS,away,1610612763,Memphis Grizzlies,MEM,111,101,False,0,1,1_day,True,0.4,0.25,121.1,111.8,9.299999999999997,119.6,116.0,3.5999999999999943,16,42,0.381,0.0,0,0
0022500252,2025-11-18T00:00:00Z,2025,away,1610612763,Memphis Grizzlies,MEM,home,1610612759,San Antonio Spurs,SAS,101,111,False,0,2,2_days,True,0.15,0.25,113.5,125.375,-11.875,106.6,118.0,-11.400000000000006,12,39,0.3077,0.0,0,0
0022500253,2025-11-18T00:00:00Z,2025,home,1610612747,Los Angeles Lakers,LAL,away,1610612762,Utah Jazz,UTA,140,126,False,0,2,2_days,True,0.15,-0.25,112.22222222222223,116.0,-3.7777777777777715,110.4,110.6,-0.19999999999998863,11,32,0.3438,0.0,0,0
0022500253,2025-11-18T00:00:00Z,2025,away,1610612762,Utah Jazz,UTA,home,1610612747,Los Angeles Lakers,LAL,126,140,False,0,1,1_day,True,0.4,-0.25,108.125,122.125,-14.0,126.8,132.8,-6.000000000000014,13,45,0.2889,0.0,0,0
0022500254,2025-11-18T00:00:00Z,2025,home,1610612757,Portland Trail Blazers,POR,away,1610612756,Phoenix Suns,PHX,110,127,False,0,1,1_day,True,0.4,0.0,119.0,118.14285714285714,0.8571428571428612,123.4,129.2,-5.799999999999983,10,41,0.2439,0.0,0,0
0022500254,2025-11-18T00:00:00Z,2025,away,1610612756,Phoenix Suns,PHX,home,1610612757,Portland Trail Blazers,POR,127,110,False,0,1,1_day,True,0.4,0.0,115.75,117.875,-2.125,122.6,107.4,15.199999999999989,14,40,0.35,0.0,0,0
0022500255,2025-11-19T00:00:00Z,2025,home,1610612739,Cleveland Cavaliers,CLE,away,1610612745,Houston Rockets,HOU,104,114,False,0,1,1_day,True,0.4,0.25,117.0,112.7,4.299999999999997,121.4,117.6,3.8000000000000114,12,39,0.3077,0.0,0,0
0022500255,2025-11-19T00:00:00Z,2025,away,1610612745,Houston Rockets,HOU,home,1610612739,Cleveland Cavaliers,CLE,114,104,False,0,2,2_days,True,0.15,0.25,126.25,116.875,9.375,124.8,115.4,9.399999999999991,9,24,0.375,0.0,0,0
0022500256,2025-11-19T00:00:00Z,2025,home,1610612754,Indiana Pacers,IND,away,1610612766,Charlotte Hornets,CHA,127,118,False,0,1,1_day,True,0.4,0.0,113.75,120.125,-6.375,106.4,131.0,-24.599999999999994,16,38,0.4211,0.0,0,0
0022500256,2025-11-19T00:00:00Z,2025,away,1610612766,Charlotte Hornets,CHA,home,1610612754,Indiana Pacers,IND,118,127,False,0,1,1_day,True,0.4,0.0,118.3,123.2,-4.900000000000006,112.0,117.4,-5.400000000000006,13,45,0.2889,0.0,0,0
0022500257,2025-11-19T00:00:00Z,2025,home,1610612748,Miami Heat,MIA,away,1610612744,Golden State Warriors,GSW,110,96,False,0,1,1_day,True,0.4,-1.2,121.36363636363636,120.54545454545455,0.818181818181813,127.8,130.4,-2.6000000000000085,13,35,0.3714,0.0,0,0
0022500257,2025-11-19T00:00:00Z,2025,away,1610612744,Golden State Warriors,GSW,home,1610612748,Miami Heat,MIA,96,110,False,0,0,b2b,True,1.6,-1.2,114.15384615384616,119.23076923076923,-5.076923076923066,114.6,116.2,-1.6000000000000085,13,49,0.2653,0.0,0,0
0022500258,2025-11-19T00:00:00Z,2025,home,1610612755,Philadelphia 76ers,PHI,away,1610612761,Toronto Raptors,TOR,112,121,False,0,1,1_day,True,0.4,0.0,114.7,114.4,0.29999999999999716,111.0,110.6,0.4000000000000057,14,35,0.4,0.0,0,0
0022500258,2025-11-19T00:00:00Z,2025,away,1610612761,Toronto Raptors,TOR,home,1610612755,Philadelphia 76ers,PHI,121,112,False,0,1,1_day,True,0.4,0.0,119.66666666666667,115.25,4.416666666666671,120.8,114.2,6.599999999999994,11,29,0.3793,0.0,0,0
0022500259,2025-11-19T00:00:00Z,2025,home,1610612750,Minnesota Timberwolves,MIN,away,1610612764,Washington Wizards,WAS,120,109,False,0,1,1_day,True,0.4,0.25,121.25,114.25,7.0,124.0,111.8,12.200000000000003,13,38,0.3421,0.0,0,0
0022500259,2025-11-19T00:00:00Z,2025,away,1610612764,Washington Wizards,WAS,home,1610612750,Minnesota Timberwolves,MIN,109,120,False,0,2,2_days,True,0.15,0.25,113.22222222222223,124.0,-10.777777777777771,114.6,132.0,-17.400000000000006,14,32,0.4375,0.0,0,0
0022500260,2025-11-19T00:00:00Z,2025,home,1610612740,New Orleans Pelicans,NOP,away,1610612743,Denver Nuggets,DEN,118,125,False,0,1,1_day,True,0.4,0.0,110.75,122.125,-11.375,106.8,122.8,-16.0,7,34,0.2059,0.0,0,0
0022500260,2025-11-19T00:00:00Z,2025,away,1610612743,Denver Nuggets,DEN,home,1610612740,New Orleans Pelicans,NOP,125,118,False,0,1,1_day,True,0.4,0.0,116.11111111111111,110.22222222222223,5.888888888888886,123.8,113.2,10.599999999999994,11,31,0.3548,0.0,0,0
0022500261,2025-11-19T00:00:00Z,2025,home,1610612760,Oklahoma City Thunder,OKC,away,1610612758,Sacramento Kings,SAC,113,99,False,0,1,1_day,True,0.4,0.25,119.875,105.0,14.875,119.2,99.8,19.400000000000006,10,38,0.2632,0.0,0,0
0022500261,2025-11-19T00:00:00Z,2025,away,1610612758,Sacramento Kings,SAC,home,1610612760,Oklahoma City Thunder,OKC,99,113,False,0,2,2_days,True,0.15,0.25,116.55555555555556,122.55555555555556,-6.0,109.0,129.2,-20.19999999999999,8,28,0.2857,0.0,0,0
0022500262,2025-11-19T00:00:00Z,2025,home,1610612742,Dallas Mavericks,DAL,away,1610612752,New York Knicks,NYK,111,113,False,0,1,1_day,True,0.4,0.0,112.75,116.0,-3.25,117.8,125.0,-7.200000000000003,16,44,0.3636,0.0,0,0
0022500262,2025-11-19T00:00:00Z,2025,away,1610612752,New York Knicks,NYK,home,1610612742,Dallas Mavericks,DAL,113,111,False,0,1,1_day,True,0.4,0.0,113.8,118.0,-4.200000000000003,125.4,117.8,7.6000000000000085,12,42,0.2857,0.0,0,0
0022500263,2025-11-19T00:00:00Z,2025,home,1610612757,Portland Trail Blazers,POR,away,1610612741,Chicago Bulls,CHI,121,122,False,0,0,b2b,True,1.6,1.2,117.875,119.25,-1.375,119.2,127.4,-8.200000000000003,12,42,0.2857,0.0,0,0
0022500263,2025-11-19T00:00:00Z,2025,away,1610612741,Chicago Bulls,CHI,home,1610612757,Portland Trail Blazers,POR,122,121,False,0,1,1_day,True,0.4,1.2,120.33333333333333,124.66666666666667,-4.333333333333343,125.8,130.0,-4.200000000000003,21,49,0.4286,0.0,0,0
0022500264,2025-11-20T00:00:00Z,2025,home,1610612753,Orlando Magic,ORL,away,1610612746,LA Clippers,LAC,129,101,False,0,1,1_day,True,0.4,0.25,115.3,111.5,3.799999999999997,115.6,109.4,6.199999999999989,18,34,0.5294,0.0,0,0
0022500264,2025-11-20T00:00:00Z,2025,away,1610612746,LA Clippers,LAC,home,1610612753,Orlando Magic,ORL,101,129,False,0,2,2_days,True,0.15,0.25,107.875,111.75,-3.875,115.4,118.6,-3.1999999999999886,14,36,0.3889,0.0,0,0
0022500265,2025-11-20T00:00:00Z,2025,home,1610612763,Memphis Grizzlies,MEM,away,1610612758,Sacramento Kings,SAC,137,96,False,0,1,1_day,True,0.4,-1.2,113.27272727272727,119.54545454545455,-6.2727272727272805,103.2,119.4,-16.200000000000003,17,54,0.3148,0.0,0,0
0022500265,2025-11-20T00:00:00Z,2025,away,1610612758,Sacramento Kings,SAC,home,1610612763,Memphis Grizzlies,MEM,96,137,False,0,0,b2b,True,1.6,-1.2,114.8,121.6,-6.799999999999997,105.4,123.0,-17.599999999999994,11,33,0.3333,0.0,0,0
0022500266,2025-11-20T00:00:00Z,2025,home,1610612749,Milwaukee Bucks,MIL,away,1610612755,Philadelphia 76ers,PHI,114,123,True,5,2,2_days,True,0.5,-1.45,121.9,118.8,3.1000000000000085,112.8,119.2,-6.400000000000006,14,36,0.3889,0.0,0,0
0022500266,2025-11-20T00:00:00Z,2025,away,1610612755,Philadelphia 76ers,PHI,home,1610612749,Milwaukee Bucks,MIL,123,114,True,5,0,b2b,True,1.95,-1.45,115.14285714285714,116.14285714285714,-1.0,107.4,110.8,-3.3999999999999915,18,53,0.3396,0.0,0,0
0022500267,2025-11-20T00:00:00Z,2025,home,1610612759,San Antonio Spurs,SAS,away,1610612737,Atlanta Hawks,ATL,135,126,False,0,1,1_day,True,0.4,0.0,120.18181818181819,110.81818181818181,9.363636363636374,116.6,112.4,4.199999999999989,17,40,0.425,0.0,0,0
0022500267,2025-11-20T00:00:00Z,2025,away,1610612737,Atlanta Hawks,ATL,home,1610612759,San Antonio Spurs,SAS,126,135,False,0,1,1_day,True,0.4,0.0,119.72727272727273,114.18181818181819,5.545454545454547,121.2,113.2,8.0,20,37,0.5405,0.0,0,0
0022500048,2025-11-21T00:00:00Z,2025,home,1610612739,Cleveland Cavaliers,CLE,away,1610612754,Indiana Pacers,IND,120,109,False,0,1,1_day,True,0.4,0.0,115.81818181818181,112.81818181818181,3.0,114.6,112.4,2.1999999999999886,13,35,0.3714,0.0,0,0
0022500048,2025-11-21T00:00:00Z,2025,away,1610612754,Indiana Pacers,IND,home,1610612739,Cleveland Cavaliers,CLE,109,120,False,0,1,1_day,True,0.4,0.0,107.8,125.9,-18.10000000000001,115.2,131.8,-16.60000000000001,11,37,0.2973,0.0,0,0
0022500049,2025-11-21T00:00:00Z,2025,home,1610612738,Boston Celtics,BOS,away,1610612751,Brooklyn Nets,BKN,105,113,False,0,2,2_days,True,0.15,0.0,120.11111111111111,110.0,10.111111111111114,115.2,104.2,11.0,11,34,0.3235,0.0,0,0
0022500049,2025-11-21T00:00:00Z,2025,away,1610612751,Brooklyn Nets,BKN,home,1610612738,Boston Celtics,BOS,113,105,False,0,2,2_days,True,0.15,0.0,110.55555555555556,118.55555555555556,-8.0,106.6,115.4,-8.800000000000011,13,33,0.3939,0.0,0,0
0022500050,2025-11-21T00:00:00Z,2025,home,1610612761,Toronto Raptors,TOR,away,1610612764,Washington Wizards,WAS,140,110,False,0,1,1_day,True,0.4,0.0,115.75,113.0,2.75,121.0,110.6,10.400000000000006,14,28,0.5,0.0,0,0
0022500050,2025-11-21T00:00:00Z,2025,away,1610612764,Washington Wizards,WAS,home,1610612761,Toronto Raptors,TOR,110,140,False,0,1,1_day,True,0.4,0.0,112.8,123.6,-10.799999999999997,113.4,126.4,-13.0,12,41,0.2927,0.0,0,0
0022500051,2025-11-21T00:00:00Z,2025,home,1610612741,Chicago Bulls,CHI,away,1610612748,Miami Heat,MIA,107,143,False,0,1,1_day,True,0.4,0.0,122.22222222222223,118.11111111111111,4.111111111111114,125.8,128.6,-2.799999999999997,12,43,0.2791,0.0,0,0
0022500051,2025-11-21T00:00:00Z,2025,away,1610612748,Miami Heat,MIA,home,1610612741,Chicago Bulls,CHI,143,107,False,0,1,1_day,True,0.4,0.0,119.33333333333333,121.77777777777777,-2.444444444444443,122.6,123.4,-0.8000000000000114,14,38,0.3684,0.0,0,0
0022500052,2025-11-21T00:00:00Z,2025,home,1610612742,Dallas Mavericks,DAL,away,1610612740,New Orleans Pelicans,NOP,118,115,False,0,1,1_day,True,0.4,0.0,112.61538461538461,115.76923076923077,-3.1538461538461604,117.2,124.4,-7.200000000000003,16,43,0.3721,0.0,0,0
0022500052,2025-11-21T00:00:00Z,2025,away,1610612740,New Orleans Pelicans,NOP,home,1610612742,Dallas Mavericks,DAL,115,118,False,0,1,1_day,True,0.4,0.0,110.375,123.875,-13.5,110.8,123.6,-12.799999999999997,7,27,0.2593,0.0,0,0
0022500053,2025-11-21T00:00:00Z,2025,home,1610612756,Phoenix Suns,PHX,away,1610612750,Minnesota Timberwolves,MIN,114,113,False,0,2,2_days,True,0.15,-0.25,119.4,108.1,11.300000000000011,125.2,108.8,16.400000000000006,14,31,0.4516,0.0,0,0
0022500053,2025-11-21T00:00:00Z,2025,away,1610612750,Minnesota Timberwolves,MIN,home,1610612756,Phoenix Suns,PHX,113,114,False,0,1,1_day,True,0.4,-0.25,118.54545454545455,117.36363636363636,1.181818181818187,119.2,110.2,9.0,12,37,0.3243,0.0,0,0
0022500054,2025-11-21T00:00:00Z,2025,home,1610612745,Houston Rockets,HOU,away,1610612743,Denver Nuggets,DEN,109,112,False,0,1,1_day,True,0.4,0.0,126.5,113.375,13.125,125.6,112.0,13.599999999999994,14,36,0.3889,0.0,0,0
0022500054,2025-11-21T00:00:00Z,2025,away,1610612743,Denver Nuggets,DEN,home,1610612745,Houston Rockets,HOU,112,109,False,0,1,1_day,True,0.4,0.0,117.0,111.0,6.0,125.4,116.8,8.600000000000009,11,29,0.3793,0.0,0,0
0022500055,2025-11-21T00:00:00Z,2025,home,1610612762,Utah Jazz,UTA,away,1610612760,Oklahoma City Thunder,OKC,112,144,False,0,2,2_days,True,0.15,-0.25,130.11111111111111,127.55555555555556,2.555555555555557,132.6,133.4,-0.8000000000000114,16,38,0.4211,0.0,0,0
0022500055,2025-11-21T00:00:00Z,2025,away,1610612760,Oklahoma City Thunder,OKC,home,1610612762,Utah Jazz,UTA,144,112,False,0,1,1_day,True,0.4,-0.25,117.38461538461539,108.53846153846153,8.846153846153854,119.0,99.6,19.400000000000006,23,37,0.6216,0.0,0,0
0022500056,2025-11-21T00:00:00Z,2025,home,1610612744,Golden State Warriors,GSW,away,1610612757,Portland Trail Blazers,POR,123,127,False,0,1,1_day,True,0.4,0.0,117.625,106.25,11.375,113.4,113.0,0.4000000000000057,17,43,0.3953,0.0,0,0
0022500056,2025-11-21T00:00:00Z,2025,away,1610612757,Portland Trail Blazers,POR,home,1610612744,Golden State Warriors,GSW,127,123,False,0,1,1_day,True,0.4,0.0,123.4,126.3,-2.8999999999999915,121.0,128.8,-7.800000000000011,16,45,0.3556,0.0,0,0
0022500268,2025-11-22T00:00:00Z,2025,home,1610612766,Charlotte Hornets,CHA,away,1610612746,LA Clippers,LAC,116,131,False,0,2,2_days,True,0.15,-0.25,116.77777777777777,116.22222222222223,0.5555555555555429,113.4,118.6,-5.199999999999989,11,36,0.3056,0.0,0,0
0022500268,2025-11-22T00:00:00Z,2025,away,1610612746,LA Clippers,LAC,home,1610612766,Charlotte Hornets,CHA,131,116,False,0,1,1_day,True,0.4,-0.25,107.11111111111111,113.66666666666667,-6.555555555555557,115.2,123.4,-8.200000000000003,19,43,0.4419,0.0,0,0
0022500269,2025-11-22T00:00:00Z,2025,home,1610612753,Orlando Magic,ORL,away,1610612752,New York Knicks,NYK,133,121,False,0,1,1_day,True,0.4,0.25,116.54545454545455,110.54545454545455,6.0,118.4,107.2,11.200000000000003,13,33,0.3939,0.0,0,0
0022500269,2025-11-22T00:00:00Z,2025,away,1610612752,New York Knicks,NYK,home,1610612753,Orlando Magic,ORL,121,133,False,0,2,2_days,True,0.15,0.25,113.66666666666667,116.83333333333333,-3.166666666666657,121.2,120.4,0.7999999999999972,13,37,0.3514,0.0,0,0
0022500270,2025-11-22T00:00:00Z,2025,home,1610612740,New Orleans Pelicans,NOP,away,1610612737,Atlanta Hawks,ATL,98,115,False,0,0,b2b,True,1.6,1.2,111.55555555555556,122.44444444444444,-10.888888888888886,110.4,122.2,-11.799999999999997,8,27,0.2963,0.0,0,0
0022500270,2025-11-22T00:00:00Z,2025,away,1610612737,Atlanta Hawks,ATL,home,1610612740,New Orleans Pelicans,NOP,115,98,False,0,1,1_day,True,0.4,1.2,120.25,115.91666666666667,4.333333333333329,125.4,119.8,5.6000000000000085,17,46,0.3696,0.0,0,0
0022500271,2025-11-22T00:00:00Z,2025,home,1610612741,Chicago Bulls,CHI,away,1610612764,Washington Wizards,WAS,121,120,False,0,0,b2b,True,1.6,0.0,120.7,120.6,0.10000000000000853,123.8,133.0,-9.200000000000003,12,44,0.2727,0.0,0,0
0022500271,2025-11-22T00:00:00Z,2025,away,1610612764,Washington Wizards,WAS,home,1610612741,Chicago Bulls,CHI,120,121,False,0,0,b2b,True,1.6,0.0,112.54545454545455,125.0909090909091,-12.545454545454547,114.4,132.2,-17.799999999999983,16,36,0.4444,0.0,0,0
0022500272,2025-11-22T00:00:00Z,2025,home,1610612749,Milwaukee Bucks,MIL,away,1610612765,Detroit Pistons,DET,116,129,False,0,1,1_day,True,0.4,0.4,121.18181818181819,119.18181818181819,2.0,112.4,121.0,-8.599999999999994,20,43,0.4651,0.0,0,0
0022500272,2025-11-22T00:00:00Z,2025,away,1610612765,Detroit Pistons,DET,home,1610612749,Milwaukee Bucks,MIL,129,116,False,0,3,3_plus_days,False,0.0,0.4,115.0,111.77777777777777,3.2222222222222285,124.4,115.4,9.0,16,30,0.5333,0.0,0,0
0022500273,2025-11-22T00:00:00Z,2025,home,1610612742,Dallas Mavericks,DAL,away,1610612763,Memphis Grizzlies,MEM,96,102,False,0,0,b2b,True,1.6,1.2,113.0,115.71428571428571,-2.714285714285708,118.0,122.8,-4.799999999999997,12,36,0.3333,0.0,0,0
0022500273,2025-11-22T00:00:00Z,2025,away,1610612763,Memphis Grizzlies,MEM,home,1610612742,Dallas Mavericks,DAL,102,96,False,0,1,1_day,True,0.4,1.2,112.11111111111111,123.77777777777777,-11.666666666666657,110.6,115.8,-5.200000000000003,8,31,0.2581,0.0,0,0
0022500274,2025-11-22T00:00:00Z,2025,home,1610612743,Denver Nuggets,DEN,away,1610612758,Sacramento Kings,SAC,123,128,False,0,0,b2b,True,1.6,1.2,124.44444444444444,112.44444444444444,12.0,123.4,117.0,6.400000000000006,14,37,0.3784,0.0,0,0
0022500274,2025-11-22T00:00:00Z,2025,away,1610612758,Sacramento Kings,SAC,home,1610612743,Denver Nuggets,DEN,128,123,False,0,1,1_day,True,0.4,1.2,113.0909090909091,123.0,-9.909090909090907,103.0,126.0,-23.0,10,30,0.3333,0.0,0,0
0022500275,2025-11-23T00:00:00Z,2025,home,1610612755,Philadelphia 76ers,PHI,away,1610612748,Miami Heat,MIA,117,127,False,0,2,2_days,True,0.15,-0.25,114.45454545454545,115.0,-0.5454545454545467,110.4,111.4,-1.0,14,41,0.3415,0.0,0,0
0022500275,2025-11-23T00:00:00Z,2025,away,1610612748,Miami Heat,MIA,home,1610612755,Philadelphia 76ers,PHI,127,117,False,0,1,1_day,True,0.4,-0.25,121.7,120.3,1.4000000000000057,123.2,117.2,6.0,11,32,0.3438,0.0,0,0
0022500276,2025-11-23T00:00:00Z,2025,home,1610612737,Atlanta Hawks,ATL,away,1610612766,Charlotte Hornets,CHA,113,110,False,0,0,b2b,True,1.6,0.0,113.75,118.625,-4.875,121.8,119.4,2.3999999999999915,11,31,0.3548,0.0,0,0
0022500276,2025-11-23T00:00:00Z,2025,away,1610612766,Charlotte Hornets,CHA,home,1610612737,Atlanta Hawks,ATL,110,113,False,0,0,b2b,True,1.6,0.0,118.27272727272727,123.54545454545455,-5.2727272727272805,114.4,124.8,-10.399999999999991,14,44,0.3182,0.0,0,0
0022500277,2025-11-23T00:00:00Z,2025,home,1610612738,Boston Celtics,BOS,away,1610612753,Orlando Magic,ORL,138,129,False,0,1,1_day,True,0.4,-1.2,118.6,110.3,8.299999999999997,114.0,105.4,8.599999999999994,15,33,0.4545,0.0,0,0
0022500277,2025-11-23T00:00:00Z,2025,away,1610612753,Orlando Magic,ORL,home,1610612738,Boston Celtics,BOS,129,138,False,0,0,b2b,True,1.6,-1.2,121.22222222222223,115.44444444444444,5.777777777777786,120.2,110.0,10.200000000000003,16,38,0.4211,0.0,0,0
0022500278,2025-11-23T00:00:00Z,2025,home,1610612739,Cleveland Cavaliers,CLE,away,1610612746,LA Clippers,LAC,120,105,False,0,1,1_day,True,0.4,-1.2,116.16666666666667,112.5,3.6666666666666714,112.6,111.0,1.5999999999999943,17,45,0.3778,0.0,0,0
0022500278,2025-11-23T00:00:00Z,2025,away,1610612746,LA Clippers,LAC,home,1610612739,Cleveland Cavaliers,CLE,105,120,False,0,0,b2b,True,1.6,-1.2,109.5,113.9,-4.400000000000006,118.2,120.6,-2.3999999999999915,8,26,0.3077,0.0,0,0
0022500279,2025-11-23T00:00:00Z,2025,home,1610612761,Toronto Raptors,TOR,away,1610612751,Brooklyn Nets,BKN,119,109,False,0,1,1_day,True,0.4,0.0,118.44444444444444,112.66666666666667,5.7777777777777715,125.2,110.8,14.400000000000006,15,30,0.5,0.0,0,0
0022500279,2025-11-23T00:00:00Z,2025,away,1610612751,Brooklyn Nets,BKN,home,1610612761,Toronto Raptors,TOR,109,119,False,0,1,1_day,True,0.4,0.0,110.8,117.2,-6.400000000000006,109.6,109.6,0.0,12,34,0.3529,0.0,0,0
0022500280,2025-11-23T00:00:00Z,2025,home,1610612760,Oklahoma City Thunder,OKC,away,1610612757,Portland Trail Blazers,POR,122,95,False,0,1,1_day,True,0.4,0.0,119.11111111111111,104.33333333333333,14.777777777777786,122.6,101.6,21.0,15,36,0.4167,0.0,0,0
0022500280,2025-11-23T00:00:00Z,2025,away,1610612757,Portland Trail Blazers,POR,home,1610612760,Oklahoma City Thunder,OKC,95,122,False,0,1,1_day,True,0.4,0.0,123.72727272727273,126.0,-2.2727272727272663,121.4,130.0,-8.599999999999994,12,47,0.2553,0.0,0,0
0022500281,2025-11-23T00:00:00Z,2025,home,1610612756,Phoenix Suns,PHX,away,1610612759,San Antonio Spurs,SAS,111,102,False,0,1,1_day,True,0.4,0.25,118.9090909090909,108.54545454545455,10.36363636363636,123.8,111.8,12.0,14,38,0.3684,0.0,0,0
0022500281,2025-11-23T00:00:00Z,2025,away,1610612759,San Antonio Spurs,SAS,home,1610612756,Phoenix Suns,PHX,102,111,False,0,2,2_days,True,0.15,0.25,119.42857142857143,112.57142857142857,6.857142857142861,119.4,114.2,5.200000000000003,10,34,0.2941,0.0,0,0
0022500282,2025-11-23T00:00:00Z,2025,home,1610612762,Utah Jazz,UTA,away,1610612747,Los Angeles Lakers,LAL,106,108,False,0,1,1_day,True,0.4,0.4,128.3,129.2,-0.8999999999999773,132.4,138.2,-5.799999999999983,13,40,0.325,0.0,0,0
0022500282,2025-11-23T00:00:00Z,2025,away,1610612747,Los Angeles Lakers,LAL,home,1610612762,Utah Jazz,UTA,108,106,False,0,4,3_plus_days,False,0.0,0.4,112.9090909090909,112.63636363636364,0.27272727272726627,118.0,111.4,6.599999999999994,10,38,0.2632,0.0,0,0
0022500283,2025-11-24T00:00:00Z,2025,home,1610612754,Indiana Pacers,IND,away,1610612765,Detroit Pistons,DET,117,122,False,0,2,2_days,True,0.15,-0.25,115.22222222222223,119.88888888888889,-4.666666666666657,111.4,125.4,-14.0,13,31,0.4194,0.0,0,0
0022500283,2025-11-24T00:00:00Z,2025,away,1610612765,Detroit Pistons,DET,home,1610612754,Indiana Pacers,IND,122,117,False,0,1,1_day,True,0.4,-0.25,116.4,112.2,4.200000000000003,122.8,111.6,11.200000000000003,9,25,0.36,0.0,0,0
