all_time_snapshot_count,away_abbr,away_avg_points_against,away_avg_points_for,away_fatigue_flag,away_fatigue_score,away_last5_points_against,away_last5_points_for,away_net_rating,away_net_rating_last5,away_points,away_rest_bucket,away_rest_days,away_team,away_team_3pa,away_team_3pm,away_team_3pt_pct,away_team_id,consensus_book_count,fatigue_diff_home_minus_away,game_date,game_id,home_abbr,home_avg_points_against,home_avg_points_for,home_fatigue_flag,home_fatigue_score,home_injury_impact,home_last5_points_against,home_last5_points_for,home_net_rating,home_net_rating_last5,home_num_out,home_num_questionable,home_points,home_rest_bucket,home_rest_days,home_team,home_team_3pa,home_team_3pm,home_team_3pt_pct,home_team_id,moneyline_away_consensus,moneyline_away_consensus_all_time,moneyline_away_last,moneyline_home_consensus,moneyline_home_consensus_all_time,moneyline_home_last,nba_game_day_local,odds_commence_time_utc,odds_join_method,odds_snapshot_last_utc,ot_minutes,season_year,spread_away_consensus,spread_away_consensus_all_time,spread_away_last,spread_home_consensus,spread_home_consensus_all_time,spread_home_last,total_consensus,total_consensus_all_time,total_last,went_ot
1,PHI,114.13636363636364,115.68181818181819,True,1.6,118.0,119.4,1.5454545454545467,1.4000000000000057,113,b2b,0,Philadelphia 76ers,38,13,0.3421,1610612755,9,-1.6,2026-02-03T00:00:00Z,0022500724,GSW,113.32142857142857,119.67857142857143,False,0.0,0.0,114.2,114.6,6.357142857142861,0.3999999999999915,0,0,94,3_plus_days,3,Golden State Warriors,48,19,0.3958,1610612744,128.667,128.667,132,-152.889,-152.889,-149,2026-02-03,2026-02-04T03:10:00Z,home_away_nba_game_day_local,2026-02-03T16:28:51.453772+00:00,0,2025,3.222,3.222,3.0,-3.222,-3.222,-3.0,221.167,221.167,221.5,False
1,PHX,113.71428571428571,113.46428571428571,True,0.4,107.8,108.2,-0.25,0.4000000000000057,130,1_day,1,Phoenix Suns,41,20,0.4878,1610612756,9,0.0,2026-02-03T00:00:00Z,0022500725,POR,117.07407407407408,116.70370370370371,True,0.4,0.0,116.8,102.2,-0.3703703703703667,-14.599999999999994,0,0,125,1_day,1,Portland Trail Blazers,52,18,0.3462,1610612757,-141.556,-141.556,-138,119.222,119.222,122,2026-02-03,2026-02-04T04:10:00Z,home_away_nba_game_day_local,2026-02-03T16:28:51.453772+00:00,0,2025,-2.611,-2.611,-2.5,2.611,2.611,2.5,218.333,218.333,218.5,False
1,DEN,114.6,119.13333333333334,True,2.3,113.2,113.6,4.533333333333346,0.3999999999999915,127,b2b,0,Denver Nuggets,50,13,0.26,1610612743,9,0.0,2026-02-04T00:00:00Z,0022500726,NYK,107.6774193548387,117.09677419354838,True,2.3,0.0,95.4,118.6,9.41935483870968,23.19999999999999,0,0,134,b2b,0,New York Knicks,50,18,0.36,1610612752,219.889,219.889,222,-269.778,-269.778,-263,2026-02-04,2026-02-05T00:10:00Z,home_away_nba_game_day_local,2026-02-04T15:24:52.151904+00:00,10,2025,7.111,7.111,7.0,-7.111,-7.111,-7.0,224.389,224.389,224.0,True
1,MIN,119.43333333333334,122.56666666666666,True,0.4,110.0,121.6,3.1333333333333258,11.599999999999994,128,1_day,1,Minnesota Timberwolves,39,16,0.4103,1610612750,9,-0.25,2026-02-04T00:00:00Z,0022500727,TOR,112.32142857142857,113.07142857142857,True,0.15,0.0,109.6,106.4,0.75,-3.1999999999999886,0,0,126,2_days,2,Toronto Raptors,31,15,0.4839,1610612761,-138.889,-138.889,-138,117.222,117.222,122,2026-02-04,2026-02-05T00:40:00Z,home_away_nba_game_day_local,2026-02-04T15:24:52.151904+00:00,0,2025,-2.333,-2.333,-2.0,2.333,2.333,2.0,226.722,226.722,227.0,False
1,BOS,109.32142857142857,116.25,True,1.6,96.6,107.4,6.928571428571431,10.800000000000011,114,b2b,0,Boston Celtics,51,19,0.3725,1610612738,9,-1.2,2026-02-04T00:00:00Z,0022500728,HOU,108.82608695652173,116.73913043478261,True,0.4,0.0,103.4,108.0,7.9130434782608745,4.599999999999994,0,0,93,1_day,1,Houston Rockets,30,11,0.3667,1610612745,177.222,177.222,182,-212.444,-212.444,-209,2026-02-04,2026-02-05T01:10:00Z,home_away_nba_game_day_local,2026-02-04T15:24:52.151904+00:00,0,2025,5.444,5.444,5.5,-5.444,-5.444,-5.5,213.611,213.611,213.5,False
1,NOP,119.96153846153847,111.07692307692308,True,0.75,106.2,104.4,-8.884615384615387,-1.7999999999999972,137,1_day,1,New Orleans Pelicans,46,24,0.5217,1610612740,9,1.2,2026-02-04T00:00:00Z,0022500729,MIL,116.83333333333333,115.70833333333333,True,1.95,0.0,114.4,106.2,-1.125,-8.200000000000003,0,0,141,b2b,0,Milwaukee Bucks,47,21,0.4468,1610612749,-185.889,-185.889,-180,156.111,156.111,158,2026-02-04,2026-02-05T01:10:00Z,home_away_nba_game_day_local,2026-02-04T15:24:52.151904+00:00,5,2025,-4.778,-4.778,-5.0,4.778,4.778,5.0,222.5,222.5,222.5,True
1,OKC,109.42857142857143,119.25,True,1.6,104.8,113.0,9.82142857142857,8.200000000000003,106,b2b,0,Oklahoma City Thunder,47,19,0.4043,1610612760,9,-1.45,2026-02-04T00:00:00Z,0022500730,SAS,111.48,118.92,True,0.15,0.0,105.2,110.0,7.439999999999998,4.799999999999997,0,0,116,2_days,2,San Antonio Spurs,42,14,0.3333,1610612759,-119.444,-119.444,-115,32.556,32.556,-101,2026-02-04,2026-02-05T02:40:00Z,home_away_nba_game_day_local,2026-02-04T15:24:52.151904+00:00,0,2025,-1.556,-1.556,-1.5,1.556,1.556,1.5,222.5,222.5,223.0,False
1,MEM,118.41666666666667,113.75,True,0.4,118.6,110.6,-4.666666666666671,-8.0,129,1_day,1,Memphis Grizzlies,41,18,0.439,1610612763,9,-0.25,2026-02-04T00:00:00Z,0022500731,SAC,118.03703703703704,110.55555555555556,True,0.15,0.0,116.6,103.8,-7.481481481481481,-12.799999999999997,0,0,125,2_days,2,Sacramento Kings,36,11,0.3056,1610612758,-106.889,-106.889,-105,-112.778,-112.778,-111,2026-02-04,2026-02-05T03:10:00Z,home_away_nba_game_day_local,2026-02-04T15:24:52.151904+00:00,0,2025,1.167,1.167,1.0,-1.167,-1.167,-1.0,231.722,231.722,231.5,False
,CLE,117.8,119.24,True,0.15,107.8,121.0,1.4399999999999977,13.200000000000003,124,2_days,2,Cleveland Cavaliers,41,16,0.3902,1610612739,,0.25,2026-02-04T00:00:00Z,0022500732,LAC,110.25,113.625,True,0.4,0.0,107.0,116.0,3.375,9.0,0,0,91,1_day,1,LA Clippers,28,6,0.2143,1610612746,,,,,,,2026-02-04,,,,0,2025,,,,,,,,,,False
,WAS,121.44,110.16,True,0.4,119.2,110.4,-11.280000000000001,-8.799999999999997,126,1_day,1,Washington Wizards,41,18,0.439,1610612764,,0.0,2026-02-05T00:00:00Z,0022500733,DET,106.29629629629629,117.66666666666667,True,0.4,0.0,108.6,118.0,11.370370370370381,9.400000000000006,0,0,117,1_day,1,Detroit Pistons,33,9,0.2727,1610612765,,,,,,,2026-02-05,,,,0,2025,,,,,,,,,,False
,BKN,115.0,105.18518518518519,True,0.4,113.4,100.0,-9.81481481481481,-13.400000000000006,98,1_day,1,Brooklyn Nets,39,12,0.3077,1610612751,,0.0,2026-02-05T00:00:00Z,0022500734,ORL,114.76923076923077,116.57692307692308,True,0.4,0.0,119.6,111.2,1.8076923076923066,-8.399999999999991,0,0,118,1_day,1,Orlando Magic,32,9,0.2812,1610612753,,,,,,,2026-02-05,,,,0,2025,,,,,,,,,,False
,UTA,125.5,115.42307692307692,True,0.4,118.6,111.4,-10.07692307692308,-7.199999999999989,119,1_day,1,Utah Jazz,30,12,0.4,1610612762,,0.0,2026-02-05T00:00:00Z,0022500735,ATL,119.0,115.68,True,0.4,0.0,114.0,117.2,-3.319999999999993,3.200000000000003,0,0,121,1_day,1,Atlanta Hawks,35,8,0.2286,1610612737,,,,,,,2026-02-05,,,,0,2025,,,,,,,,,,False
,CHI,123.18518518518519,118.22222222222223,True,0.4,122.4,110.8,-4.962962962962962,-11.600000000000009,107,1_day,1,Chicago Bulls,49,18,0.3673,1610612741,,1.2,2026-02-05T00:00:00Z,0022500736,TOR,112.86206896551724,113.51724137931035,True,1.6,0.0,115.6,109.6,0.6551724137931103,-6.0,0,0,123,b2b,0,Toronto Raptors,34,14,0.4118,1610612761,,,,,,,2026-02-05,,,,0,2025,,,,,,,,,,False
,CHA,114.83333333333333,117.4,True,0.15,102.4,115.6,2.566666666666677,13.199999999999989,109,2_days,2,Charlotte Hornets,43,17,0.3953,1610612766,,1.45,2026-02-05T00:00:00Z,0022500737,HOU,109.04166666666667,115.75,True,1.6,0.0,106.4,105.0,6.708333333333329,-1.4000000000000057,0,0,99,b2b,0,Houston Rockets,23,8,0.3478,1610612745,,,,,,,2026-02-05,,,,0,2025,,,,,,,,,,False
,SAS,112.6896551724138,116.24137931034483,True,1.6,104.6,108.0,3.551724137931032,3.4000000000000057,135,b2b,0,San Antonio Spurs,41,17,0.4146,1610612759,,-1.2,2026-02-05T00:00:00Z,0022500738,DAL,115.09677419354838,115.0,True,0.4,0.0,115.6,108.6,-0.09677419354838435,-7.0,0,0,123,1_day,1,Dallas Mavericks,31,12,0.3871,1610612742,,,,,,,2026-02-05,,,,0,2025,,,,,,,,,,False
,GSW,114.62962962962963,113.29629629629629,True,0.4,112.2,110.4,-1.3333333333333428,-1.7999999999999972,101,1_day,1,Golden State Warriors,55,20,0.3636,1610612744,,0.0,2026-02-05T00:00:00Z,0022500739,PHX,108.0,114.23076923076923,True,0.4,0.0,110.6,113.8,6.230769230769226,3.200000000000003,0,0,97,1_day,1,Phoenix Suns,43,16,0.3721,1610612756,,,,,,,2026-02-05,,,,0,2025,,,,,,,,,,False
,PHI,113.26086956521739,115.56521739130434,True,0.4,110.8,123.4,2.3043478260869534,12.600000000000009,115,1_day,1,Philadelphia 76ers,24,5,0.2083,1610612755,,0.0,2026-02-05T00:00:00Z,0022500740,LAL,117.375,117.41666666666667,True,0.4,0.0,115.8,119.0,0.041666666666671404,3.200000000000003,0,0,119,1_day,1,Los Angeles Lakers,25,9,0.36,1610612747,,,,,,,2026-02-05,,,,0,2025,,,,,,,,,,False
1,MIA,118.53571428571429,117.39285714285714,True,0.15,117.8,121.4,-1.142857142857153,3.6000000000000085,96,2_days,2,Miami Heat,40,13,0.325,1610612748,5,0.25,2026-02-06T00:00:00Z,0022500741,BOS,108.07692307692308,116.07692307692308,True,0.4,0.0,96.4,109.8,8.0,13.399999999999991,0,0,98,1_day,1,Boston Celtics,36,10,0.2778,1610612738,-993,-993,-850,560,560,500,2026-02-06,2026-02-07T00:42:00Z,home_away_nba_game_day_local,2026-02-07T01:49:24.892682+00:00,0,2025,-12.3,-12.3,-12.5,12.3,12.3,12.5,206.4,206.4,205.5,False
1,NYK,115.12,116.64,True,0.4,103.4,124.8,1.519999999999996,21.39999999999999,80,1_day,1,New York Knicks,33,8,0.2424,1610612752,5,1.2,2026-02-06T00:00:00Z,0022500742,DET,107.0,117.64285714285714,True,1.6,0.0,112.4,119.6,10.642857142857139,7.199999999999989,0,0,118,b2b,0,Detroit Pistons,40,17,0.425,1610612765,1110,1110,1100,-3606.6,-3606.6,-4000,2026-02-06,2026-02-07T00:43:00Z,home_away_nba_game_day_local,2026-02-07T01:49:24.892682+00:00,0,2025,17.3,17.3,17.5,-17.3,-17.3,-17.5,209.8,209.8,209.5,False
1,IND,121.64,108.24,True,0.15,123.0,118.8,-13.400000000000006,-4.200000000000003,99,2_days,2,Indiana Pacers,43,12,0.2791,1610612754,5,0.25,2026-02-06T00:00:00Z,0022500743,MIL,117.64,116.72,True,0.4,0.0,121.4,114.4,-0.9200000000000017,-7.0,0,0,105,1_day,1,Milwaukee Bucks,43,13,0.3023,1610612749,-162.2,-162.2,-136,123.8,123.8,106,2026-02-06,2026-02-07T01:14:00Z,home_away_nba_game_day_local,2026-02-07T01:49:24.892682+00:00,0,2025,-3.3,-3.3,-2.5,3.3,3.3,2.5,217.5,217.5,217.5,False
1,NOP,120.74074074074075,112.03703703703704,True,0.4,115.4,111.0,-8.70370370370371,-4.400000000000006,119,1_day,1,New Orleans Pelicans,34,15,0.4412,1610612740,5,0.0,2026-02-06T00:00:00Z,0022500744,MIN,110.03846153846153,115.38461538461539,True,0.4,0.0,118.6,125.6,5.346153846153854,7.0,0,0,115,1_day,1,Minnesota Timberwolves,40,13,0.325,1610612750,262,262,255,-368,-368,-350,2026-02-06,2026-02-07T01:11:00Z,home_away_nba_game_day_local,2026-02-07T01:49:24.892682+00:00,0,2025,7.7,7.7,8.5,-7.7,-7.7,-8.5,241.9,241.9,243.5,False
2,MEM,118.68,114.36,True,0.4,122.0,116.6,-4.320000000000007,-5.400000000000006,115,1_day,1,Memphis Grizzlies,41,15,0.3659,1610612763,9,-0.25,2026-02-06T00:00:00Z,0022500745,POR,117.53571428571429,117.0,True,0.15,0.0,120.8,107.6,-0.5357142857142918,-13.200000000000003,0,0,135,2_days,2,Portland Trail Blazers,42,17,0.4048,1610612757,239.667,244.444,229,-299.222,-304.778,-272,2026-02-06,2026-02-07T03:00:00Z,home_away_nba_game_day_local,2026-02-07T01:49:24.892682+00:00,0,2025,8.611,8.278,8.5,-8.611,-8.278,-8.5,233.278,233.278,233.5,False
,LAC,113.60714285714286,110.89285714285714,True,0.4,114.0,109.0,-2.7142857142857224,-5.0,114,1_day,1,LA Clippers,21,9,0.4286,1610612746,,0.0,2026-02-06T00:00:00Z,0022500746,SAC,118.42857142857143,111.07142857142857,True,0.4,0.0,114.6,105.6,-7.357142857142861,-9.0,0,0,111,1_day,1,Sacramento Kings,37,10,0.2703,1610612758,,,,,,,2026-02-06,,,,0,2025,,,,,,,,,,False
2,WAS,121.26923076923077,110.76923076923077,True,0.4,120.4,112.6,-10.5,-7.800000000000011,113,1_day,1,Washington Wizards,30,11,0.3667,1610612764,9,0.0,2026-02-07T00:00:00Z,0022500747,BKN,115.4,110.4,True,0.4,0.0,115.8,99.2,-5.0,-16.599999999999994,0,0,127,1_day,1,Brooklyn Nets,38,13,0.3421,1610612751,189.889,172.222,191,-231.222,-208,-223,2026-02-07,2026-02-07T20:10:00Z,home_away_nba_game_day_local,2026-02-07T16:45:36.093865+00:00,0,2025,5.889,4.833,6.0,-5.889,-4.833,-6.0,218.444,219.389,218.5,False
2,HOU,112.44827586206897,117.51724137931035,True,0.4,106.0,105.0,5.068965517241381,-1.0,112,1_day,1,Houston Rockets,43,15,0.3488,1610612745,9,-0.25,2026-02-07T00:00:00Z,0022500748,OKC,106.34482758620689,119.34482758620689,True,0.15,0.0,107.4,114.0,13.0,6.599999999999994,0,0,106,2_days,2,Oklahoma City Thunder,36,14,0.3889,1610612760,130.778,139,132,-154.778,-166.111,-149,2026-02-07,2026-02-07T20:40:00Z,home_away_nba_game_day_local,2026-02-07T16:45:36.093865+00:00,0,2025,3.444,4.389,3.5,-3.444,-4.389,-3.5,213.889,213.667,213.5,False
1,DAL,115.6086956521739,112.26086956521739,True,0.4,119.4,111.2,-3.347826086956516,-8.200000000000003,125,1_day,1,Dallas Mavericks,37,15,0.4054,1610612742,9,0.0,2026-02-07T00:00:00Z,0022500749,SAS,111.26923076923077,118.8076923076923,True,0.4,0.0,108.4,116.0,7.538461538461533,7.599999999999994,0,0,138,1_day,1,San Antonio Spurs,35,14,0.4,1610612759,320.111,320.111,325,-413,-413,-400,2026-02-07,2026-02-07T23:10:00Z,home_away_nba_game_day_local,2026-02-07T16:45:36.093865+00:00,0,2025,9.778,9.778,10.0,-9.778,-9.778,-10.0,229.722,229.722,230.0,False
2,UTA,125.33333333333333,115.55555555555556,True,0.4,119.8,114.6,-9.777777777777771,-5.200000000000003,117,1_day,1,Utah Jazz,31,10,0.3226,1610612762,9,0.0,2026-02-07T00:00:00Z,0022500750,ORL,114.14814814814815,116.62962962962963,True,0.4,0.0,116.4,115.2,2.481481481481481,-1.2000000000000028,0,0,120,1_day,1,Orlando Magic,41,13,0.3171,1610612753,228.111,243.667,229,-283.556,-303.222,-272,2026-02-07,2026-02-08T00:10:00Z,home_away_nba_game_day_local,2026-02-07T16:45:36.093865+00:00,0,2025,7.278,8.667,7.0,-7.278,-8.667,-7.0,237.611,236.944,238.0,False
2,CHA,114.3225806451613,117.12903225806451,True,0.4,103.6,111.4,2.806451612903217,7.800000000000011,126,1_day,1,Charlotte Hornets,39,18,0.4615,1610612766,9,0.0,2026-02-07T00:00:00Z,0022500751,ATL,119.0,115.88461538461539,True,0.4,0.0,114.6,115.0,-3.115384615384613,0.4000000000000057,0,0,119,1_day,1,Atlanta Hawks,37,18,0.4865,1610612737,-127,-132.222,-126,106.889,110.778,110,2026-02-07,2026-02-08T00:40:00Z,home_away_nba_game_day_local,2026-02-07T16:45:36.093865+00:00,0,2025,-1.667,-2.056,-1.5,1.667,2.056,1.5,231.444,231.278,231.5,False
2,DEN,115.2258064516129,119.38709677419355,True,0.15,118.2,117.6,4.161290322580655,-0.6000000000000085,136,2_days,2,Denver Nuggets,33,16,0.4848,1610612743,9,0.25,2026-02-07T00:00:00Z,0022500752,CHI,117.3103448275862,116.72413793103448,True,0.4,0.0,124.4,110.2,-0.5862068965517295,-14.200000000000003,0,0,120,1_day,1,Chicago Bulls,51,20,0.3922,1610612741,-214.889,-203.444,-214,178.444,169.111,185,2026-02-07,2026-02-08T01:10:00Z,home_away_nba_game_day_local,2026-02-07T16:45:36.093865+00:00,0,2025,-5.5,-4.944,-5.5,5.5,4.944,5.5,232.889,229.611,233.0,False
1,GSW,114.0,112.85714285714286,True,0.4,114.6,108.4,-1.1428571428571388,-6.199999999999989,99,1_day,1,Golden State Warriors,51,14,0.2745,1610612744,5,0.0,2026-02-07T00:00:00Z,0022500753,LAL,117.28,117.48,True,0.4,0.0,115.2,117.0,0.20000000000000284,1.7999999999999972,0,0,105,1_day,1,Los Angeles Lakers,27,11,0.4074,1610612747,,,,,,,2026-02-07,2026-02-08T01:41:00Z,home_away_nba_game_day_local,2026-02-08T04:09:47.494151+00:00,0,2025,10.0,10.0,11.5,-10.0,-10.0,-11.5,204.833,204.833,206.5,False
1,PHI,113.5,115.54166666666667,True,0.4,110.2,118.6,2.0416666666666714,8.399999999999991,109,1_day,1,Philadelphia 76ers,29,11,0.3793,1610612755,5,0.0,2026-02-07T00:00:00Z,0022500754,PHX,107.74074074074075,113.5925925925926,True,0.4,0.0,110.4,112.0,5.851851851851848,1.5999999999999943,0,0,103,1_day,1,Phoenix Suns,46,11,0.2391,1610612756,-8375,-8375,-10000,1631.25,1631.25,1700,2026-02-07,2026-02-08T02:11:00Z,home_away_nba_game_day_local,2026-02-08T04:09:47.494151+00:00,0,2025,-12.0,-12.0,-11.5,12.0,12.0,11.5,199.6,199.6,199.5,False
1,MEM,119.3076923076923,114.38461538461539,True,1.6,126.6,120.2,-4.92307692307692,-6.3999999999999915,115,b2b,0,Memphis Grizzlies,38,16,0.4211,1610612763,5,0.0,2026-02-07T00:00:00Z,0022500755,POR,117.44827586206897,117.62068965517241,True,1.6,0.0,123.4,115.8,0.17241379310344485,-7.6000000000000085,0,0,122,b2b,0,Portland Trail Blazers,51,21,0.4118,1610612757,360,360,390,-543.2,-543.2,-590,2026-02-07,2026-02-08T03:14:00Z,home_away_nba_game_day_local,2026-02-08T04:09:47.494151+00:00,0,2025,8.9,8.9,8.5,-8.9,-8.9,-8.5,237.3,237.3,240.5,False
3,CLE,116.76923076923077,119.42307692307692,True,0.15,105.0,122.0,2.653846153846146,17.0,132,2_days,2,Cleveland Cavaliers,35,11,0.3143,1610612739,9,1.45,2026-02-07T00:00:00Z,0022500756,SAC,118.27586206896552,111.06896551724138,True,1.6,0.0,116.8,110.4,-7.206896551724142,-6.3999999999999915,0,0,126,b2b,0,Sacramento Kings,37,16,0.4324,1610612758,-721.111,-610.778,-700,468.111,441.889,440,2026-02-07,2026-02-08T03:10:00Z,home_away_nba_game_day_local,2026-02-08T04:09:47.494151+00:00,0,2025,-10.722,-11.833,-9.5,10.722,11.833,9.5,231.556,234.0,229.5,False
2,NYK,115.23076923076923,115.23076923076923,True,0.4,108.6,117.0,0.0,8.400000000000006,111,1_day,1,New York Knicks,35,14,0.4,1610612752,9,0.0,2026-02-08T00:00:00Z,0022500757,BOS,107.62962962962963,115.4074074074074,True,0.4,0.0,92.2,108.2,7.7777777777777715,16.0,0,0,89,1_day,1,Boston Celtics,41,7,0.1707,1610612738,146,133.667,154,-173.556,-159.333,-175,2026-02-08,2026-02-08T17:40:00Z,home_away_nba_game_day_local,2026-02-08T14:47:34.769143+00:00,0,2025,4.056,3.5,4.0,-4.056,-3.5,-4.0,213.556,214.333,213.5,False
2,MIA,117.82758620689656,116.65517241379311,True,0.4,110.8,115.8,-1.1724137931034448,5.0,132,1_day,1,Miami Heat,47,21,0.4468,1610612748,9,1.2,2026-02-08T00:00:00Z,0022500758,WAS,122.62962962962963,113.5925925925926,True,1.6,0.0,126.0,113.4,-9.037037037037038,-12.599999999999994,0,0,101,b2b,0,Washington Wizards,36,12,0.3333,1610612764,-538.222,-482.222,-513,397.333,365.444,404,2026-02-08,2026-02-08T19:10:00Z,home_away_nba_game_day_local,2026-02-08T14:47:34.769143+00:00,0,2025,-11.5,-10.833,-11.5,11.5,10.833,11.5,236.056,235.556,236.0,False
2,IND,121.0,107.88461538461539,True,0.4,117.6,115.4,-13.115384615384613,-2.1999999999999886,104,1_day,1,Indiana Pacers,33,12,0.3636,1610612754,9,-0.25,2026-02-08T00:00:00Z,0022500759,TOR,112.66666666666667,113.83333333333333,True,0.15,0.0,116.8,113.6,1.1666666666666572,-3.200000000000003,0,0,122,2_days,2,Toronto Raptors,30,11,0.3667,1610612761,277.333,260.222,271,-350.111,-327.778,-327,2026-02-08,2026-02-08T20:10:00Z,home_away_nba_game_day_local,2026-02-08T14:47:34.769143+00:00,0,2025,8.722,8.389,8.5,-8.722,-8.389,-8.5,225.167,225.0,225.0,False
,LAC,113.51724137931035,111.0,True,0.4,115.6,108.8,-2.5172413793103487,-6.799999999999997,115,1_day,1,LA Clippers,27,14,0.5185,1610612746,,0.0,2026-02-08T00:00:00Z,0022500760,MIN,110.37037037037037,115.37037037037037,True,0.4,0.0,121.4,125.0,5.0,3.5999999999999943,0,0,96,1_day,1,Minnesota Timberwolves,33,8,0.2424,1610612750,,,,,,,2026-02-08,,,,0,2025,,,,,,,,,,False
3,DET,113.92307692307692,116.8076923076923,True,0.15,105.6,124.0,2.884615384615387,18.400000000000006,110,2_days,2,Detroit Pistons,25,5,0.2,1610612765,9,0.25,2026-02-09T00:00:00Z,0022500761,CHA,114.65384615384616,115.1923076923077,True,0.4,0.0,108.0,114.2,0.538461538461533,6.200000000000003,0,0,104,1_day,1,Charlotte Hornets,47,19,0.4043,1610612766,-157.333,-145.556,-127,127,119.556,111,2026-02-09,2026-02-10T00:12:00Z,home_away_nba_game_day_local,2026-02-10T00:14:59.446636+00:00,0,2025,-3.167,-2.667,-2.0,3.167,2.667,2.0,219.333,222.667,222.5,False
4,CHI,123.17857142857143,117.82142857142857,True,0.4,128.4,111.6,-5.357142857142861,-16.80000000000001,115,1_day,1,Chicago Bulls,36,10,0.2778,1610612741,9,0.0,2026-02-09T00:00:00Z,0022500762,BKN,115.3076923076923,111.03846153846153,True,0.4,0.0,117.0,104.0,-4.269230769230774,-13.0,0,0,123,1_day,1,Brooklyn Nets,25,12,0.48,1610612751,-155.444,-153.333,-147,130.778,129.333,130,2026-02-09,2026-02-10T00:40:00Z,home_away_nba_game_day_local,2026-02-10T00:14:59.446636+00:00,0,2025,-3.278,-3.167,-3.0,3.278,3.167,3.0,217.722,217.444,217.5,False
4,UTA,125.14285714285714,115.60714285714286,True,0.4,115.8,113.2,-9.535714285714278,-2.5999999999999943,115,1_day,1,Utah Jazz,36,10,0.2778,1610612762,9,1.2,2026-02-09T00:00:00Z,0022500763,MIA,117.96666666666667,120.43333333333334,True,1.6,0.0,108.4,119.0,2.4666666666666686,10.599999999999994,0,0,111,b2b,0,Miami Heat,45,15,0.3333,1610612748,202.444,202.333,210,-247.556,-247.556,-248,2026-02-09,2026-02-10T00:40:00Z,home_away_nba_game_day_local,2026-02-10T00:14:59.446636+00:00,0,2025,5.889,5.889,6.0,-5.889,-5.889,-6.0,236.389,236.556,236.0,False
4,MIL,113.82142857142857,108.42857142857143,True,0.15,113.4,111.0,-5.392857142857139,-2.4000000000000057,99,2_days,2,Milwaukee Bucks,33,12,0.3636,1610612749,9,0.25,2026-02-09T00:00:00Z,0022500764,ORL,114.25,116.75,True,0.4,0.0,115.0,112.6,2.5,-2.4000000000000057,0,0,118,1_day,1,Orlando Magic,42,14,0.3333,1610612753,316.889,315.778,315,-409.778,-408.667,-386,2026-02-09,2026-02-10T00:40:00Z,home_away_nba_game_day_local,2026-02-10T00:14:59.446636+00:00,0,2025,9.722,9.667,9.5,-9.722,-9.667,-9.5,220.5,220.389,220.5,False
4,ATL,118.19354838709677,118.80645161290323,True,0.4,118.6,115.4,0.6129032258064626,-3.1999999999999886,116,1_day,1,Atlanta Hawks,45,14,0.3111,1610612737,9,1.2,2026-02-09T00:00:00Z,0022500765,MIN,110.53571428571429,114.67857142857143,True,1.6,0.0,122.2,119.6,4.142857142857139,-2.6000000000000085,0,0,138,b2b,0,Minnesota Timberwolves,42,16,0.381,1610612750,278,280.556,285,-348.556,-353.333,-345,2026-02-09,2026-02-10T01:10:00Z,home_away_nba_game_day_local,2026-02-10T00:14:59.446636+00:00,0,2025,8.833,8.889,9.0,-8.833,-8.889,-9.0,238.556,238.667,239.0,False
4,SAC,122.53571428571429,110.25,True,0.4,120.6,113.4,-12.285714285714292,-7.199999999999989,94,1_day,1,Sacramento Kings,31,4,0.129,1610612758,9,-0.25,2026-02-09T00:00:00Z,0022500766,NOP,121.89285714285714,117.67857142857143,True,0.15,0.0,117.6,115.8,-4.214285714285708,-1.7999999999999972,0,0,120,2_days,2,New Orleans Pelicans,39,16,0.4103,1610612740,304,304.556,304,-391.222,-392.889,-371,2026-02-09,2026-02-10T01:10:00Z,home_away_nba_game_day_local,2026-02-10T00:14:59.446636+00:00,0,2025,9.333,9.389,9.5,-9.333,-9.389,-9.5,229.444,229.444,229.0,False
4,CLE,117.11111111111111,119.88888888888889,True,0.4,110.6,125.6,2.7777777777777715,15.0,119,1_day,1,Cleveland Cavaliers,45,15,0.3333,1610612739,9,0.0,2026-02-09T00:00:00Z,0022500767,DEN,115.8076923076923,118.8076923076923,True,0.4,0.0,121.6,123.4,3.0,1.8000000000000114,0,0,117,1_day,1,Denver Nuggets,40,13,0.325,1610612743,-107.333,-107.333,-105,-112.111,-112.111,-111,2026-02-09,2026-02-10T02:10:00Z,home_away_nba_game_day_local,2026-02-10T00:14:59.446636+00:00,0,2025,0.333,0.333,1.0,-0.333,-0.333,-1.0,239.333,239.333,239.5,False
4,MEM,119.4074074074074,114.4074074074074,True,0.4,128.2,122.0,-5.0,-6.199999999999989,113,1_day,1,Memphis Grizzlies,32,10,0.3125,1610612763,9,0.0,2026-02-09T00:00:00Z,0022500768,GSW,113.3103448275862,118.79310344827586,True,0.4,0.0,114.0,111.6,5.482758620689651,-2.4000000000000057,0,0,114,1_day,1,Golden State Warriors,33,11,0.3333,1610612744,302.333,301.222,304,-387.556,-385.333,-371,2026-02-09,2026-02-10T03:10:00Z,home_away_nba_game_day_local,2026-02-10T00:14:59.446636+00:00,0,2025,9.167,9.167,9.0,-9.167,-9.167,-9.0,218.778,218.889,219.0,False
