game_id,away_team,home_team,away_score,home_score,margin_home_minus_away,actual_total,vegas_spread_home,vegas_total,model,projected_margin,spread_edge,projected_total,total_edge,model_spread_pick,model_total_pick,model_spread_result,model_total_result,model_parlay_result,authority_spread_pick,authority_total_pick,authority_spread_result,authority_total_result,confidence_tier,arbitration_cluster,selection_authority,is_authority
0022500661,Los Angeles Lakers,Chicago Bulls,129,118,-11,247,1.0,234.5,MonkeyDarts_v2,2.5581661839210064,1.5581661839210064,222.7669211974077,-11.733078802592303,AWAY,UNDER,WIN,LOSS,LOSS,HOME,UNDER,LOSS,LOSS,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500662,Memphis Grizzlies,Houston Rockets,99,108,9,207,-10.0,225.0,FatiguePlus_v3,-6.684090909090912,3.315909090909088,230.57681818181817,5.576818181818169,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500662,Memphis Grizzlies,Houston Rockets,99,108,9,207,-10.0,225.0,InjuryModel_v2,-6.684090909090912,3.315909090909088,230.75681818181818,5.756818181818176,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500662,Memphis Grizzlies,Houston Rockets,99,108,9,207,-10.0,225.0,Joel_Baseline_v1,-6.684090909090912,3.315909090909088,230.75681818181818,5.756818181818176,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,MODERATE,CLUSTER_A,Joel_Baseline_v1,True
0022500662,Memphis Grizzlies,Houston Rockets,99,108,9,207,-10.0,225.0,MonkeyDarts_v2,-15.72730834556311,-5.7273083455631095,228.7482979422829,3.7482979422829033,HOME,OVER,LOSS,LOSS,LOSS,AWAY,OVER,WIN,LOSS,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500663,Golden State Warriors,Minnesota Timberwolves,83,108,25,191,-8.5,230.5,FatiguePlus_v3,-2.664999999999992,5.835000000000008,225.31,-5.189999999999998,AWAY,UNDER,LOSS,WIN,LOSS,AWAY,UNDER,LOSS,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500663,Golden State Warriors,Minnesota Timberwolves,83,108,25,191,-8.5,230.5,InjuryModel_v2,-2.664999999999992,5.835000000000008,227.23,-3.2700000000000102,AWAY,UNDER,LOSS,WIN,LOSS,AWAY,UNDER,LOSS,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500663,Golden State Warriors,Minnesota Timberwolves,83,108,25,191,-8.5,230.5,Joel_Baseline_v1,-2.664999999999992,5.835000000000008,227.23,-3.2700000000000102,AWAY,UNDER,LOSS,WIN,LOSS,AWAY,UNDER,LOSS,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,True
0022500663,Golden State Warriors,Minnesota Timberwolves,83,108,25,191,-8.5,230.5,MonkeyDarts_v2,5.178744085009448,13.678744085009448,218.32425760164756,-12.17574239835244,AWAY,UNDER,LOSS,WIN,LOSS,AWAY,UNDER,LOSS,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500664,Portland Trail Blazers,Washington Wizards,111,115,4,226,6.5,232.0,FatiguePlus_v3,-0.23204545454546244,-6.732045454545462,233.98863636363635,1.9886363636363455,HOME,OVER,WIN,LOSS,LOSS,HOME,OVER,WIN,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500664,Portland Trail Blazers,Washington Wizards,111,115,4,226,6.5,232.0,InjuryModel_v2,2.3054545454545377,-4.194545454545462,236.34363636363634,4.343636363636335,HOME,OVER,WIN,LOSS,LOSS,HOME,OVER,WIN,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500664,Portland Trail Blazers,Washington Wizards,111,115,4,226,6.5,232.0,Joel_Baseline_v1,2.3054545454545377,-4.194545454545462,236.34363636363634,4.343636363636335,HOME,OVER,WIN,LOSS,LOSS,HOME,OVER,WIN,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,True
0022500664,Portland Trail Blazers,Washington Wizards,111,115,4,226,6.5,232.0,MonkeyDarts_v2,3.6334125176734293,-2.8665874823265707,231.18000322918093,-0.8199967708190741,HOME,UNDER,WIN,WIN,WIN,HOME,OVER,WIN,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500665,Sacramento Kings,New York Knicks,87,103,16,190,-14.5,225.5,FatiguePlus_v3,-10.92857142857143,3.5714285714285694,230.8408333333333,5.340833333333308,AWAY,OVER,LOSS,LOSS,LOSS,AWAY,OVER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500665,Sacramento Kings,New York Knicks,87,103,16,190,-14.5,225.5,InjuryModel_v2,-10.49107142857143,4.008928571428569,231.39583333333331,5.895833333333314,AWAY,OVER,LOSS,LOSS,LOSS,AWAY,OVER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500665,Sacramento Kings,New York Knicks,87,103,16,190,-14.5,225.5,Joel_Baseline_v1,-10.49107142857143,4.008928571428569,231.39583333333331,5.895833333333314,AWAY,OVER,LOSS,LOSS,LOSS,AWAY,OVER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,True
0022500665,Sacramento Kings,New York Knicks,87,103,16,190,-14.5,225.5,MonkeyDarts_v2,-17.16450387083168,-2.6645038708316804,228.6606740769856,3.1606740769856003,HOME,OVER,WIN,LOSS,LOSS,AWAY,OVER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500666,Milwaukee Bucks,Philadelphia 76ers,122,139,17,261,-10.0,219.5,FatiguePlus_v3,1.6299999999999986,11.629999999999999,224.71,5.210000000000008,AWAY,OVER,LOSS,WIN,LOSS,AWAY,OVER,LOSS,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500666,Milwaukee Bucks,Philadelphia 76ers,122,139,17,261,-10.0,219.5,InjuryModel_v2,-1.1700000000000017,8.829999999999998,227.11,7.610000000000014,AWAY,OVER,LOSS,WIN,LOSS,AWAY,OVER,LOSS,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500666,Milwaukee Bucks,Philadelphia 76ers,122,139,17,261,-10.0,219.5,Joel_Baseline_v1,-1.1700000000000017,8.829999999999998,227.11,7.610000000000014,AWAY,OVER,LOSS,WIN,LOSS,AWAY,OVER,LOSS,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,True
0022500666,Milwaukee Bucks,Philadelphia 76ers,122,139,17,261,-10.0,219.5,MonkeyDarts_v2,-4.217293562369184,5.782706437630816,218.12167687813852,-1.3783231218614844,AWAY,UNDER,LOSS,LOSS,LOSS,AWAY,OVER,LOSS,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500667,New Orleans Pelicans,Oklahoma City Thunder,95,104,9,199,-14.5,233.5,FatiguePlus_v3,-10.60466988727859,3.8953301127214104,229.7687922705314,-3.7312077294685935,AWAY,UNDER,WIN,WIN,WIN,AWAY,UNDER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500667,New Orleans Pelicans,Oklahoma City Thunder,95,104,9,199,-14.5,233.5,InjuryModel_v2,-10.60466988727859,3.8953301127214104,230.2487922705314,-3.2512077294686037,AWAY,UNDER,WIN,WIN,WIN,AWAY,UNDER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500667,New Orleans Pelicans,Oklahoma City Thunder,95,104,9,199,-14.5,233.5,Joel_Baseline_v1,-10.60466988727859,3.8953301127214104,230.2487922705314,-3.2512077294686037,AWAY,UNDER,WIN,WIN,WIN,AWAY,UNDER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,True
0022500667,New Orleans Pelicans,Oklahoma City Thunder,95,104,9,199,-14.5,233.5,MonkeyDarts_v2,-16.55741005429379,-2.05741005429379,235.10178077528195,1.6017807752819522,HOME,OVER,LOSS,LOSS,LOSS,AWAY,UNDER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500668,Detroit Pistons,Denver Nuggets,109,107,-2,216,7.0,214.5,FatiguePlus_v3,-0.5330039525691576,-7.533003952569158,233.4405138339921,18.9405138339921,HOME,OVER,WIN,WIN,WIN,HOME,OVER,WIN,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500668,Detroit Pistons,Denver Nuggets,109,107,-2,216,7.0,214.5,InjuryModel_v2,0.1669960474308425,-6.8330039525691575,234.0405138339921,19.540513833992094,HOME,OVER,WIN,WIN,WIN,HOME,OVER,WIN,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500668,Detroit Pistons,Denver Nuggets,109,107,-2,216,7.0,214.5,Joel_Baseline_v1,0.1669960474308425,-6.8330039525691575,234.0405138339921,19.540513833992094,HOME,OVER,WIN,WIN,WIN,HOME,OVER,WIN,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,True
0022500668,Detroit Pistons,Denver Nuggets,109,107,-2,216,7.0,214.5,MonkeyDarts_v2,5.315207317357613,-1.684792682642387,240.71310335514156,26.213103355141556,HOME,OVER,WIN,WIN,WIN,HOME,OVER,WIN,WIN,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500669,Brooklyn Nets,Phoenix Suns,102,106,4,208,-8.5,210.5,FatiguePlus_v3,-8.083992094861657,0.4160079051383434,222.26407114624507,11.764071146245072,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500669,Brooklyn Nets,Phoenix Suns,102,106,4,208,-8.5,210.5,InjuryModel_v2,-8.083992094861657,0.4160079051383434,222.74407114624506,12.244071146245062,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500669,Brooklyn Nets,Phoenix Suns,102,106,4,208,-8.5,210.5,Joel_Baseline_v1,-8.083992094861657,0.4160079051383434,222.74407114624506,12.244071146245062,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,IGNORE,NONE,Joel_Baseline_v1,True
0022500669,Brooklyn Nets,Phoenix Suns,102,106,4,208,-8.5,210.5,MonkeyDarts_v2,-2.7174291157353014,5.782570884264699,218.9364101004684,8.436410100468407,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500671,Los Angeles Lakers,Cleveland Cavaliers,99,129,30,228,-3.5,235.5,FatiguePlus_v3,-2.2796934865900482,1.2203065134099518,230.18283524904217,-5.317164750957829,AWAY,UNDER,LOSS,WIN,LOSS,AWAY,UNDER,LOSS,WIN,IGNORE,NONE,Joel_Baseline_v1,False
0022500671,Los Angeles Lakers,Cleveland Cavaliers,99,129,30,228,-3.5,235.5,InjuryModel_v2,-2.2796934865900482,1.2203065134099518,230.66283524904216,-4.8371647509578395,AWAY,UNDER,LOSS,WIN,LOSS,AWAY,UNDER,LOSS,WIN,IGNORE,NONE,Joel_Baseline_v1,False
0022500671,Los Angeles Lakers,Cleveland Cavaliers,99,129,30,228,-3.5,235.5,Joel_Baseline_v1,-2.2796934865900482,1.2203065134099518,230.66283524904216,-4.8371647509578395,AWAY,UNDER,LOSS,WIN,LOSS,AWAY,UNDER,LOSS,WIN,IGNORE,NONE,Joel_Baseline_v1,True
0022500671,Los Angeles Lakers,Cleveland Cavaliers,99,129,30,228,-3.5,235.5,MonkeyDarts_v2,-8.442347595182754,-4.9423475951827545,228.0791803963867,-7.420819603613296,HOME,UNDER,WIN,WIN,WIN,AWAY,UNDER,LOSS,WIN,IGNORE,NONE,Joel_Baseline_v1,False
0022500672,Chicago Bulls,Indiana Pacers,110,113,3,223,2.0,237.0,FatiguePlus_v3,-0.12123745819397413,-2.121237458193974,235.40377926421405,-1.5962207357859484,HOME,UNDER,WIN,WIN,WIN,HOME,UNDER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500672,Chicago Bulls,Indiana Pacers,110,113,3,223,2.0,237.0,InjuryModel_v2,-0.12123745819397413,-2.121237458193974,235.88377926421404,-1.1162207357859586,HOME,UNDER,WIN,WIN,WIN,HOME,UNDER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500672,Chicago Bulls,Indiana Pacers,110,113,3,223,2.0,237.0,Joel_Baseline_v1,-0.12123745819397413,-2.121237458193974,235.88377926421404,-1.1162207357859586,HOME,UNDER,WIN,WIN,WIN,HOME,UNDER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,True
0022500672,Chicago Bulls,Indiana Pacers,110,113,3,223,2.0,237.0,MonkeyDarts_v2,1.9917929598029858,-0.008207040197014237,238.3178456563619,1.3178456563618965,HOME,OVER,WIN,LOSS,LOSS,HOME,UNDER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500673,Atlanta Hawks,Boston Celtics,117,106,-11,223,-6.5,230.5,FatiguePlus_v3,-3.7212732919254705,2.7787267080745295,231.2428260869565,0.7428260869565122,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500673,Atlanta Hawks,Boston Celtics,117,106,-11,223,-6.5,230.5,InjuryModel_v2,-3.7212732919254705,2.7787267080745295,231.7228260869565,1.222826086956502,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500673,Atlanta Hawks,Boston Celtics,117,106,-11,223,-6.5,230.5,Joel_Baseline_v1,-3.7212732919254705,2.7787267080745295,231.7228260869565,1.222826086956502,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,MODERATE,CLUSTER_A,Joel_Baseline_v1,True
0022500673,Atlanta Hawks,Boston Celtics,117,106,-11,223,-6.5,230.5,MonkeyDarts_v2,2.104844742204488,8.604844742204488,227.6347509821321,-2.86524901786791,AWAY,UNDER,WIN,WIN,WIN,AWAY,OVER,WIN,LOSS,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500674,Orlando Magic,Miami Heat,133,124,-9,257,-3.0,229.5,FatiguePlus_v3,-1.4471153846153868,1.5528846153846132,234.1373076923077,4.637307692307701,AWAY,OVER,WIN,WIN,WIN,AWAY,OVER,WIN,WIN,IGNORE,NONE,Joel_Baseline_v1,False
0022500674,Orlando Magic,Miami Heat,133,124,-9,257,-3.0,229.5,InjuryModel_v2,-1.0096153846153868,1.9903846153846132,234.6923076923077,5.192307692307708,AWAY,OVER,WIN,WIN,WIN,AWAY,OVER,WIN,WIN,IGNORE,NONE,Joel_Baseline_v1,False
0022500674,Orlando Magic,Miami Heat,133,124,-9,257,-3.0,229.5,Joel_Baseline_v1,-1.0096153846153868,1.9903846153846132,234.6923076923077,5.192307692307708,AWAY,OVER,WIN,WIN,WIN,AWAY,OVER,WIN,WIN,IGNORE,NONE,Joel_Baseline_v1,True
0022500674,Orlando Magic,Miami Heat,133,124,-9,257,-3.0,229.5,MonkeyDarts_v2,7.4877772899840735,10.487777289984074,231.3219936716566,1.8219936716565996,AWAY,OVER,WIN,WIN,WIN,AWAY,OVER,WIN,WIN,IGNORE,NONE,Joel_Baseline_v1,False
0022500675,New York Knicks,Toronto Raptors,119,92,-27,211,-2.0,225.0,FatiguePlus_v3,-3.760744147157189,-1.760744147157189,227.27627090301004,2.276270903010044,HOME,OVER,LOSS,LOSS,LOSS,AWAY,OVER,WIN,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500675,New York Knicks,Toronto Raptors,119,92,-27,211,-2.0,225.0,InjuryModel_v2,-1.2232441471571889,0.7767558528428111,229.63127090301003,4.631270903010034,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500675,New York Knicks,Toronto Raptors,119,92,-27,211,-2.0,225.0,Joel_Baseline_v1,-1.2232441471571889,0.7767558528428111,229.63127090301003,4.631270903010034,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,IGNORE,NONE,Joel_Baseline_v1,True
0022500675,New York Knicks,Toronto Raptors,119,92,-27,211,-2.0,225.0,MonkeyDarts_v2,1.1951739099871421,3.195173909987142,219.7765164393272,-5.223483560672804,AWAY,UNDER,WIN,WIN,WIN,AWAY,OVER,WIN,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500676,Charlotte Hornets,Memphis Grizzlies,112,97,-15,209,2.0,231.5,FatiguePlus_v3,1.167582417582409,-0.832417582417591,232.51450549450553,1.0145054945055278,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500676,Charlotte Hornets,Memphis Grizzlies,112,97,-15,209,2.0,231.5,InjuryModel_v2,1.167582417582409,-0.832417582417591,232.99450549450552,1.4945054945055176,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500676,Charlotte Hornets,Memphis Grizzlies,112,97,-15,209,2.0,231.5,Joel_Baseline_v1,1.167582417582409,-0.832417582417591,232.99450549450552,1.4945054945055176,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,True
0022500676,Charlotte Hornets,Memphis Grizzlies,112,97,-15,209,2.0,231.5,MonkeyDarts_v2,-8.286283086485241,-10.286283086485241,226.90521202654332,-4.5947879734566754,HOME,UNDER,LOSS,WIN,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500677,Minnesota Timberwolves,Dallas Mavericks,118,105,-13,223,7.0,232.0,FatiguePlus_v3,0.2589947089947088,-6.741005291005291,235.55608465608466,3.556084656084664,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500677,Minnesota Timberwolves,Dallas Mavericks,118,105,-13,223,7.0,232.0,InjuryModel_v2,0.9589947089947088,-6.041005291005291,236.15608465608466,4.1560846560846585,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500677,Minnesota Timberwolves,Dallas Mavericks,118,105,-13,223,7.0,232.0,Joel_Baseline_v1,0.9589947089947088,-6.041005291005291,236.15608465608466,4.1560846560846585,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,True
0022500677,Minnesota Timberwolves,Dallas Mavericks,118,105,-13,223,7.0,232.0,MonkeyDarts_v2,0.7012368050695237,-6.298763194930476,226.9817590636681,-5.0182409363318925,HOME,UNDER,LOSS,WIN,LOSS,HOME,OVER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500678,Golden State Warriors,Utah Jazz,140,124,-16,264,10.0,241.5,FatiguePlus_v3,4.414814814814809,-5.585185185185191,236.45219373219373,-5.047806267806266,HOME,UNDER,LOSS,LOSS,LOSS,HOME,UNDER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500678,Golden State Warriors,Utah Jazz,140,124,-16,264,10.0,241.5,InjuryModel_v2,2.3148148148148096,-7.6851851851851904,238.73219373219374,-2.7678062678062645,HOME,UNDER,LOSS,LOSS,LOSS,HOME,UNDER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500678,Golden State Warriors,Utah Jazz,140,124,-16,264,10.0,241.5,Joel_Baseline_v1,2.3148148148148096,-7.6851851851851904,238.73219373219374,-2.7678062678062645,HOME,UNDER,LOSS,LOSS,LOSS,HOME,UNDER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,True
0022500678,Golden State Warriors,Utah Jazz,140,124,-16,264,10.0,241.5,MonkeyDarts_v2,4.303780710204194,-5.696219289795806,236.32549001351995,-5.174509986480047,HOME,UNDER,LOSS,LOSS,LOSS,HOME,UNDER,LOSS,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500679,San Antonio Spurs,Houston Rockets,111,99,-12,210,-2.5,220.0,FatiguePlus_v3,-2.308531746031747,0.19146825396825307,227.81537037037037,7.815370370370374,AWAY,OVER,WIN,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500679,San Antonio Spurs,Houston Rockets,111,99,-12,210,-2.5,220.0,InjuryModel_v2,-2.746031746031747,-0.24603174603174693,228.37037037037038,8.370370370370381,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500679,San Antonio Spurs,Houston Rockets,111,99,-12,210,-2.5,220.0,Joel_Baseline_v1,-2.746031746031747,-0.24603174603174693,228.37037037037038,8.370370370370381,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,True
0022500679,San Antonio Spurs,Houston Rockets,111,99,-12,210,-2.5,220.0,MonkeyDarts_v2,-12.391655412355867,-9.891655412355867,224.3452614085193,4.345261408519292,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500680,Sacramento Kings,Philadelphia 76ers,111,113,2,224,-10.0,229.0,FatiguePlus_v3,-5.948965517241362,4.051034482758638,232.99862068965518,3.9986206896551835,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500680,Sacramento Kings,Philadelphia 76ers,111,113,2,224,-10.0,229.0,InjuryModel_v2,-5.948965517241362,4.051034482758638,233.47862068965517,4.478620689655173,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500680,Sacramento Kings,Philadelphia 76ers,111,113,2,224,-10.0,229.0,Joel_Baseline_v1,-5.948965517241362,4.051034482758638,233.47862068965517,4.478620689655173,AWAY,OVER,WIN,LOSS,LOSS,AWAY,OVER,WIN,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,True
0022500680,Sacramento Kings,Philadelphia 76ers,111,113,2,224,-10.0,229.0,MonkeyDarts_v2,-13.879998702927182,-3.879998702927182,234.85564901390583,5.855649013905833,HOME,OVER,LOSS,LOSS,LOSS,AWAY,OVER,WIN,LOSS,HIGH,CLUSTER_A,Joel_Baseline_v1,False
0022500681,Milwaukee Bucks,Washington Wizards,99,109,10,208,2.0,223.5,FatiguePlus_v3,2.087792642140471,0.08779264214047089,230.22484949832776,6.724849498327757,AWAY,OVER,LOSS,LOSS,LOSS,AWAY,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500681,Milwaukee Bucks,Washington Wizards,99,109,10,208,2.0,223.5,InjuryModel_v2,2.087792642140471,0.08779264214047089,230.70484949832775,7.2048494983277465,AWAY,OVER,LOSS,LOSS,LOSS,AWAY,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500681,Milwaukee Bucks,Washington Wizards,99,109,10,208,2.0,223.5,Joel_Baseline_v1,2.087792642140471,0.08779264214047089,230.70484949832775,7.2048494983277465,AWAY,OVER,LOSS,LOSS,LOSS,AWAY,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,True
0022500681,Milwaukee Bucks,Washington Wizards,99,109,10,208,2.0,223.5,MonkeyDarts_v2,1.1673637103987158,-0.8326362896012842,222.96443797273392,-0.5355620272660815,HOME,UNDER,WIN,WIN,WIN,AWAY,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500682,Houston Rockets,Atlanta Hawks,104,86,-18,190,5.5,222.5,FatiguePlus_v3,3.668981481481481,-1.831018518518519,232.03601851851855,9.536018518518546,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500682,Houston Rockets,Atlanta Hawks,104,86,-18,190,5.5,222.5,InjuryModel_v2,3.668981481481481,-1.831018518518519,233.95601851851853,11.456018518518533,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500682,Houston Rockets,Atlanta Hawks,104,86,-18,190,5.5,222.5,Joel_Baseline_v1,3.668981481481481,-1.831018518518519,233.95601851851853,11.456018518518533,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,True
0022500682,Houston Rockets,Atlanta Hawks,104,86,-18,190,5.5,222.5,MonkeyDarts_v2,4.0886545732414366,-1.4113454267585634,225.11158975249376,2.6115897524937566,HOME,OVER,LOSS,LOSS,LOSS,HOME,OVER,LOSS,LOSS,IGNORE,NONE,Joel_Baseline_v1,False
0022500683,Charlotte Hornets,Dallas Mavericks,123,121,-2,244,3.5,226.5,FatiguePlus_v3,1.1379310344827616,-2.3620689655172384,229.14896551724138,2.648965517241379,HOME,OVER,WIN,WIN,WIN,HOME,OVER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500683,Charlotte Hornets,Dallas Mavericks,123,121,-2,244,3.5,226.5,InjuryModel_v2,1.1379310344827616,-2.3620689655172384,231.06896551724137,4.568965517241367,HOME,OVER,WIN,WIN,WIN,HOME,OVER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500683,Charlotte Hornets,Dallas Mavericks,123,121,-2,244,3.5,226.5,Joel_Baseline_v1,1.1379310344827616,-2.3620689655172384,231.06896551724137,4.568965517241367,HOME,OVER,WIN,WIN,WIN,HOME,OVER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,True
0022500683,Charlotte Hornets,Dallas Mavericks,123,121,-2,244,3.5,226.5,MonkeyDarts_v2,4.247568783579588,0.7475687835795881,229.09205961221792,2.5920596122179234,AWAY,OVER,LOSS,WIN,LOSS,HOME,OVER,WIN,WIN,MODERATE,CLUSTER_A,Joel_Baseline_v1,False
0022500684,Brooklyn Nets,Denver Nuggets,103,107,4,210,-6.5,209.5,FatiguePlus_v3,-6.085144927536234,0.41485507246376585,228.33159420289857,18.83159420289857,AWAY,OVER,WIN,WIN,WIN,AWAY,OVER,WIN,WIN,IGNORE,NONE,Joel_Baseline_v1,False
0022500684,Brooklyn Nets,Denver Nuggets,103,107,4,210,-6.5,209.5,InjuryModel_v2,-6.085144927536234,0.41485507246376585,228.81159420289856,19.31159420289856,AWAY,OVER,WIN,WIN,WIN,AWAY,OVER,WIN,WIN,IGNORE,NONE,Joel_Baseline_v1,False
0022500684,Brooklyn Nets,Denver Nuggets,103,107,4,210,-6.5,209.5,Joel_Baseline_v1,-6.085144927536234,0.41485507246376585,228.81159420289856,19.31159420289856,AWAY,OVER,WIN,WIN,WIN,AWAY,OVER,WIN,WIN,IGNORE,NONE,Joel_Baseline_v1,True
0022500684,Brooklyn Nets,Denver Nuggets,103,107,4,210,-6.5,209.5,MonkeyDarts_v2,-3.1487957887217224,3.3512042112782776,230.8139155803316,21.31391558033161,AWAY,OVER,WIN,WIN,WIN,AWAY,OVER,WIN,WIN,IGNORE,NONE,Joel_Baseline_v1,False
