nba_game_day_local,game_id,away_team,home_team,away_score,home_score,margin_home_minus_away,actual_total,MARKET,vegas_spread_home,vegas_total,MODELS,model,model_projected_margin,model_spread_edge,model_projected_total,model_total_edge,model_spread_pick,model_total_pick,model_spread_result,model_total_result,model_parlay_result,AUTHORITY,authority_spread_pick,authority_total_pick,authority_spread_result,authority_total_result,selection_authority,is_authority,MODEL_FATIGUE,home_rest_bucket,away_rest_bucket,home_fatigue_score,away_fatigue_score,fatigue_diff_home_minus_away,MODEL_INJURY,home_injury_impact,away_injury_impact,FUTURE_MODEL_3PT,home_score_final,home_team_3pa,home_team_3pm,home_team_3pt_pct,away_team_3pa,away_team_3pm,away_team_3pt_pct,FUTURE_AGENT_DECISION_INFO,disagreement_flag,arbitration_cluster,confidence_tier,confidence_reason,consensus_book_count,agent_override_confidence_delta,agent_override_pick,agent_override_reason,all_time_snapshot_count,arbitration,TIPOFF,odds_commence_time_cst
2026-02-23,0022500829,Sacramento Kings,Memphis Grizzlies,123,114,-9,237,>>>,9.5,237.5,>>>,FatiguePlus_v3,-6.37688172043012,-15.87688172043012,232.811935483871,-4.688064516129003,HOME,UNDER,WIN,WIN,WIN,>>>,HOME,UNDER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,3.721,,>>>,114,34.0,12.0,0.3529,29.0,10.0,0.3448,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,5,"{'spread': {'directional_pct': 1.0, 'weighted_score': 100.291, 'tier_score': 100.291, 'tier_level': 'MEDIUM', 'tier_label': 'Moderate Agreement', 'tier_icon': '🟡', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 25.16, 'tier_score': 25.16, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-23T19:11:00-06:00
2026-02-23,0022500829,Sacramento Kings,Memphis Grizzlies,123,114,-9,237,>>>,9.5,237.5,>>>,InjuryModel_v2,0.13486827956988012,-9.36513172043012,231.43143548387098,-6.068564516129015,HOME,UNDER,WIN,WIN,WIN,>>>,HOME,UNDER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,3.721,,>>>,114,34.0,12.0,0.3529,29.0,10.0,0.3448,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,5,"{'spread': {'directional_pct': 1.0, 'weighted_score': 100.291, 'tier_score': 100.291, 'tier_level': 'MEDIUM', 'tier_label': 'Moderate Agreement', 'tier_icon': '🟡', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 25.16, 'tier_score': 25.16, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-23T19:11:00-06:00
2026-02-23,0022500829,Sacramento Kings,Memphis Grizzlies,123,114,-9,237,>>>,9.5,237.5,>>>,Joel_Baseline_v1,-6.37688172043012,15.87688172043012,233.291935483871,-4.2080645161290136,HOME,UNDER,WIN,WIN,WIN,>>>,HOME,UNDER,WIN,WIN,Joel_Baseline_v1,True,>>>,1_day,1_day,0.4,0.4,0.0,>>>,3.721,,>>>,114,34.0,12.0,0.3529,29.0,10.0,0.3448,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,5,"{'spread': {'directional_pct': 1.0, 'weighted_score': 100.291, 'tier_score': 100.291, 'tier_level': 'MEDIUM', 'tier_label': 'Moderate Agreement', 'tier_icon': '🟡', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 25.16, 'tier_score': 25.16, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-23T19:11:00-06:00
2026-02-23,0022500829,Sacramento Kings,Memphis Grizzlies,123,114,-9,237,>>>,9.5,237.5,>>>,MarketBlend_v1,-1.4027903225806426,-10.902790322580643,235.3538870967742,-2.1461129032257986,HOME,UNDER,WIN,WIN,WIN,>>>,HOME,UNDER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,3.721,,>>>,114,34.0,12.0,0.3529,29.0,10.0,0.3448,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,5,"{'spread': {'directional_pct': 1.0, 'weighted_score': 100.291, 'tier_score': 100.291, 'tier_level': 'MEDIUM', 'tier_label': 'Moderate Agreement', 'tier_icon': '🟡', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 25.16, 'tier_score': 25.16, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-23T19:11:00-06:00
2026-02-23,0022500829,Sacramento Kings,Memphis Grizzlies,123,114,-9,237,>>>,9.5,237.5,>>>,MarketPressure_v2,-6.37688172043012,-15.87688172043012,234.34395161290325,-3.156048387096746,HOME,UNDER,WIN,WIN,WIN,>>>,HOME,UNDER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,3.721,,>>>,114,34.0,12.0,0.3529,29.0,10.0,0.3448,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,5,"{'spread': {'directional_pct': 1.0, 'weighted_score': 100.291, 'tier_score': 100.291, 'tier_level': 'MEDIUM', 'tier_label': 'Moderate Agreement', 'tier_icon': '🟡', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 25.16, 'tier_score': 25.16, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-23T19:11:00-06:00
2026-02-23,0022500829,Sacramento Kings,Memphis Grizzlies,123,114,-9,237,>>>,9.5,237.5,>>>,Momentum5Game_v1,-9.3,-18.8,236.7,-0.8,HOME,UNDER,WIN,WIN,WIN,>>>,HOME,UNDER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,3.721,,>>>,114,34.0,12.0,0.3529,29.0,10.0,0.3448,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,5,"{'spread': {'directional_pct': 1.0, 'weighted_score': 100.291, 'tier_score': 100.291, 'tier_level': 'MEDIUM', 'tier_label': 'Moderate Agreement', 'tier_icon': '🟡', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 25.16, 'tier_score': 25.16, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-23T19:11:00-06:00
2026-02-23,0022500829,Sacramento Kings,Memphis Grizzlies,123,114,-9,237,>>>,9.5,237.5,>>>,MonkeyDarts_v2,-4.092549442787853,-13.592549442787853,233.40660751713776,-4.093392482862242,HOME,UNDER,WIN,WIN,WIN,>>>,HOME,UNDER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,3.721,,>>>,114,34.0,12.0,0.3529,29.0,10.0,0.3448,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,5,"{'spread': {'directional_pct': 1.0, 'weighted_score': 100.291, 'tier_score': 100.291, 'tier_level': 'MEDIUM', 'tier_label': 'Moderate Agreement', 'tier_icon': '🟡', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 25.16, 'tier_score': 25.16, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-23T19:11:00-06:00
2026-02-23,0022500830,Utah Jazz,Houston Rockets,105,125,20,230,>>>,-33.5,225.5,>>>,FatiguePlus_v3,-6.966203703703712,26.533796296296288,230.7524074074074,5.252407407407389,AWAY,OVER,WIN,WIN,WIN,>>>,AWAY,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,2.3938,,>>>,125,40.0,18.0,0.45,44.0,8.0,0.1818,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,8,,,,3,"{'spread': {'directional_pct': 1.0, 'weighted_score': 220.088, 'tier_score': 220.088, 'tier_level': 'HIGH', 'tier_label': 'Strong Conviction Consensus', 'tier_icon': '🟢', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 31.327, 'tier_score': 26.852, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-23T20:43:00-06:00
2026-02-23,0022500830,Utah Jazz,Houston Rockets,105,125,20,230,>>>,-33.5,225.5,>>>,InjuryModel_v2,-3.2145537037037117,30.28544629629629,230.1105074074074,4.610507407407397,AWAY,OVER,WIN,WIN,WIN,>>>,AWAY,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,2.3938,,>>>,125,40.0,18.0,0.45,44.0,8.0,0.1818,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,8,,,,3,"{'spread': {'directional_pct': 1.0, 'weighted_score': 220.088, 'tier_score': 220.088, 'tier_level': 'HIGH', 'tier_label': 'Strong Conviction Consensus', 'tier_icon': '🟢', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 31.327, 'tier_score': 26.852, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-23T20:43:00-06:00
2026-02-23,0022500830,Utah Jazz,Houston Rockets,105,125,20,230,>>>,-33.5,225.5,>>>,Joel_Baseline_v1,-7.403703703703712,-26.096296296296288,231.3074074074074,5.807407407407396,AWAY,OVER,WIN,WIN,WIN,>>>,AWAY,OVER,WIN,WIN,Joel_Baseline_v1,True,>>>,1_day,2_days,0.4,0.15,0.25,>>>,2.3938,,>>>,125,40.0,18.0,0.45,44.0,8.0,0.1818,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,8,,,,3,"{'spread': {'directional_pct': 1.0, 'weighted_score': 220.088, 'tier_score': 220.088, 'tier_level': 'HIGH', 'tier_label': 'Strong Conviction Consensus', 'tier_icon': '🟢', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 31.327, 'tier_score': 26.852, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-23T20:43:00-06:00
2026-02-23,0022500830,Utah Jazz,Houston Rockets,105,125,20,230,>>>,-33.5,225.5,>>>,MarketBlend_v1,20.190888888888907,53.69088888888891,228.46177777777777,2.961777777777769,AWAY,OVER,WIN,WIN,WIN,>>>,AWAY,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,2.3938,,>>>,125,40.0,18.0,0.45,44.0,8.0,0.1818,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,8,,,,3,"{'spread': {'directional_pct': 1.0, 'weighted_score': 220.088, 'tier_score': 220.088, 'tier_level': 'HIGH', 'tier_label': 'Strong Conviction Consensus', 'tier_icon': '🟢', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 31.327, 'tier_score': 26.852, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-23T20:43:00-06:00
2026-02-23,0022500830,Utah Jazz,Houston Rockets,105,125,20,230,>>>,-33.5,225.5,>>>,MarketPressure_v2,-7.403703703703712,26.096296296296288,229.85555555555555,4.355555555555554,AWAY,OVER,WIN,WIN,WIN,>>>,AWAY,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,2.3938,,>>>,125,40.0,18.0,0.45,44.0,8.0,0.1818,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,8,,,,3,"{'spread': {'directional_pct': 1.0, 'weighted_score': 220.088, 'tier_score': 220.088, 'tier_level': 'HIGH', 'tier_label': 'Strong Conviction Consensus', 'tier_icon': '🟢', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 31.327, 'tier_score': 26.852, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-23T20:43:00-06:00
2026-02-23,0022500830,Utah Jazz,Houston Rockets,105,125,20,230,>>>,-33.5,225.5,>>>,Momentum5Game_v1,-0.8,32.7,221.0,-4.5,AWAY,UNDER,WIN,LOSS,LOSS,>>>,AWAY,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,2.3938,,>>>,125,40.0,18.0,0.45,44.0,8.0,0.1818,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,8,,,,3,"{'spread': {'directional_pct': 1.0, 'weighted_score': 220.088, 'tier_score': 220.088, 'tier_level': 'HIGH', 'tier_label': 'Strong Conviction Consensus', 'tier_icon': '🟢', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 31.327, 'tier_score': 26.852, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-23T20:43:00-06:00
2026-02-23,0022500830,Utah Jazz,Houston Rockets,105,125,20,230,>>>,-33.5,225.5,>>>,MonkeyDarts_v2,-8.814493042429156,24.685506957570844,229.3392771755449,3.8392771755449075,AWAY,OVER,WIN,WIN,WIN,>>>,AWAY,OVER,WIN,WIN,Joel_Baseline_v1,False,>>>,1_day,2_days,0.4,0.15,0.25,>>>,2.3938,,>>>,125,40.0,18.0,0.45,44.0,8.0,0.1818,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,8,,,,3,"{'spread': {'directional_pct': 1.0, 'weighted_score': 220.088, 'tier_score': 220.088, 'tier_level': 'HIGH', 'tier_label': 'Strong Conviction Consensus', 'tier_icon': '🟢', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 31.327, 'tier_score': 26.852, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-23T20:43:00-06:00
2026-02-24,0022500831,Philadelphia 76ers,Indiana Pacers,135,114,-21,249,>>>,10.0,233.0,>>>,FatiguePlus_v3,2.376728110599089,-7.623271889400911,230.39442396313365,-2.6055760368663528,HOME,UNDER,LOSS,LOSS,LOSS,>>>,HOME,UNDER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,2.1615,,>>>,114,43.0,13.0,0.3023,29.0,8.0,0.2759,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 63.57, 'tier_score': 63.57, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 23.514, 'tier_score': 20.155, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-24T18:10:00-06:00
2026-02-24,0022500831,Philadelphia 76ers,Indiana Pacers,135,114,-21,249,>>>,10.0,233.0,>>>,InjuryModel_v2,6.159353110599089,-3.8406468894009107,229.79367396313364,-3.2063260368663578,HOME,UNDER,LOSS,LOSS,LOSS,>>>,HOME,UNDER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,2.1615,,>>>,114,43.0,13.0,0.3023,29.0,8.0,0.2759,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 63.57, 'tier_score': 63.57, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 23.514, 'tier_score': 20.155, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-24T18:10:00-06:00
2026-02-24,0022500831,Philadelphia 76ers,Indiana Pacers,135,114,-21,249,>>>,10.0,233.0,>>>,Joel_Baseline_v1,2.376728110599089,7.623271889400911,230.87442396313364,-2.125576036866363,HOME,UNDER,LOSS,LOSS,LOSS,>>>,HOME,UNDER,LOSS,LOSS,Joel_Baseline_v1,True,>>>,1_day,1_day,0.4,0.4,0.0,>>>,2.1615,,>>>,114,43.0,13.0,0.3023,29.0,8.0,0.2759,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 63.57, 'tier_score': 63.57, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 23.514, 'tier_score': 20.155, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-24T18:10:00-06:00
2026-02-24,0022500831,Philadelphia 76ers,Indiana Pacers,135,114,-21,249,>>>,10.0,233.0,>>>,MarketBlend_v1,-6.112131336405525,-16.112131336405525,231.91595622119814,-1.0840437788018562,HOME,UNDER,LOSS,LOSS,LOSS,>>>,HOME,UNDER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,2.1615,,>>>,114,43.0,13.0,0.3023,29.0,8.0,0.2759,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 63.57, 'tier_score': 63.57, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 23.514, 'tier_score': 20.155, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-24T18:10:00-06:00
2026-02-24,0022500831,Philadelphia 76ers,Indiana Pacers,135,114,-21,249,>>>,10.0,233.0,>>>,MarketPressure_v2,2.376728110599089,-7.623271889400911,231.40581797235023,-1.5941820276497651,HOME,UNDER,LOSS,LOSS,LOSS,>>>,HOME,UNDER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,2.1615,,>>>,114,43.0,13.0,0.3023,29.0,8.0,0.2759,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 63.57, 'tier_score': 63.57, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 23.514, 'tier_score': 20.155, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-24T18:10:00-06:00
2026-02-24,0022500831,Philadelphia 76ers,Indiana Pacers,135,114,-21,249,>>>,10.0,233.0,>>>,Momentum5Game_v1,-4.8,-14.8,241.0,8.0,HOME,OVER,LOSS,WIN,LOSS,>>>,HOME,UNDER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,2.1615,,>>>,114,43.0,13.0,0.3023,29.0,8.0,0.2759,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 63.57, 'tier_score': 63.57, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 23.514, 'tier_score': 20.155, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-24T18:10:00-06:00
2026-02-24,0022500831,Philadelphia 76ers,Indiana Pacers,135,114,-21,249,>>>,10.0,233.0,>>>,MonkeyDarts_v2,4.052516463818323,-5.947483536181677,228.10203484923605,-4.897965150763952,HOME,UNDER,LOSS,LOSS,LOSS,>>>,HOME,UNDER,LOSS,LOSS,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,2.1615,,>>>,114,43.0,13.0,0.3023,29.0,8.0,0.2759,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 63.57, 'tier_score': 63.57, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 0.857, 'weighted_score': 23.514, 'tier_score': 20.155, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': True}}",>>>,2026-02-24T18:10:00-06:00
2026-02-24,0022500832,Washington Wizards,Atlanta Hawks,98,119,21,217,>>>,-12.0,235.5,>>>,FatiguePlus_v3,-3.709359605911331,8.290640394088669,233.19241379310344,-2.307586206896559,AWAY,UNDER,LOSS,WIN,LOSS,>>>,AWAY,UNDER,LOSS,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.8461,,>>>,119,50.0,12.0,0.24,31.0,10.0,0.3226,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 73.685, 'tier_score': 73.685, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 21.453, 'tier_score': 21.453, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-24T18:40:00-06:00
2026-02-24,0022500832,Washington Wizards,Atlanta Hawks,98,119,21,217,>>>,-12.0,235.5,>>>,InjuryModel_v2,-2.228684605911331,9.771315394088669,233.24936379310344,-2.2506362068965586,AWAY,UNDER,LOSS,WIN,LOSS,>>>,AWAY,UNDER,LOSS,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.8461,,>>>,119,50.0,12.0,0.24,31.0,10.0,0.3226,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 73.685, 'tier_score': 73.685, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 21.453, 'tier_score': 21.453, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-24T18:40:00-06:00
2026-02-24,0022500832,Washington Wizards,Atlanta Hawks,98,119,21,217,>>>,-12.0,235.5,>>>,Joel_Baseline_v1,-3.709359605911331,-8.290640394088669,233.67241379310343,-1.8275862068965694,AWAY,UNDER,LOSS,WIN,LOSS,>>>,AWAY,UNDER,LOSS,WIN,Joel_Baseline_v1,True,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.8461,,>>>,119,50.0,12.0,0.24,31.0,10.0,0.3226,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 73.685, 'tier_score': 73.685, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 21.453, 'tier_score': 21.453, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-24T18:40:00-06:00
2026-02-24,0022500832,Washington Wizards,Atlanta Hawks,98,119,21,217,>>>,-12.0,235.5,>>>,MarketBlend_v1,7.771773399014776,19.771773399014776,234.56793103448274,-0.93206896551726,AWAY,UNDER,LOSS,WIN,LOSS,>>>,AWAY,UNDER,LOSS,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.8461,,>>>,119,50.0,12.0,0.24,31.0,10.0,0.3226,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 73.685, 'tier_score': 73.685, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 21.453, 'tier_score': 21.453, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-24T18:40:00-06:00
2026-02-24,0022500832,Washington Wizards,Atlanta Hawks,98,119,21,217,>>>,-12.0,235.5,>>>,MarketPressure_v2,-3.709359605911331,8.290640394088669,234.12931034482756,-1.3706896551724412,AWAY,UNDER,LOSS,WIN,LOSS,>>>,AWAY,UNDER,LOSS,WIN,Joel_Baseline_v1,False,>>>,1_day,1_day,0.4,0.4,0.0,>>>,0.8461,,>>>,119,50.0,12.0,0.24,31.0,10.0,0.3226,>>>,True,CLUSTER_A,HIGH,Edge exceeds minimum threshold,9,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,13,"{'spread': {'directional_pct': 1.0, 'weighted_score': 73.685, 'tier_score': 73.685, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}, 'total': {'directional_pct': 1.0, 'weighted_score': 21.453, 'tier_score': 21.453, 'tier_level': 'LOW', 'tier_label': 'Weak Consensus Edge', 'tier_icon': '🟠', 'disagreement_flag': False}}",>>>,2026-02-24T18:40:00-06:00
