game_id,game_date,odds_commence_time_utc,odds_commence_time_cst,season_year,went_ot,ot_minutes,home_team_id,home_team,home_abbr,home_points,home_rest_days,home_rest_bucket,home_fatigue_flag,home_fatigue_score,home_avg_points_for,home_avg_points_against,home_net_rating,away_team_id,away_team,away_abbr,away_points,away_rest_days,away_rest_bucket,away_fatigue_flag,away_fatigue_score,away_avg_points_for,away_avg_points_against,away_net_rating,home_team_3pm,home_team_3pa,home_team_3pt_pct,away_team_3pm,away_team_3pa,away_team_3pt_pct,avg_team_3pm,avg_team_3pa,avg_team_3pt_pct,home_away_3pt_pct_diff,spread_home,spread_away,total,moneyline_home,moneyline_away,odds_source_used,Projected Home Score,Projected Away score,Total Projection,Total Bet,Home Line Projection,Line Bet,Spread Edge,Total Edge,Parlay Edge Score,Explanation,Line Result,odds_snapshot_utc,odds_match_method,Decision Factors,actionability,agent_override_confidence_delta,agent_override_pick,agent_override_reason,all_time_snapshot_count,confidence_reason,consensus_book_count,fatigue_diff_home_minus_away,home_injury_impact,home_num_out,home_num_questionable,moneyline_away_consensus,moneyline_away_consensus_all_time,moneyline_away_last,moneyline_home_consensus,moneyline_home_consensus_all_time,moneyline_home_last,nba_game_day_local,odds_commence_time_raw,odds_join_method,odds_snapshot_last_utc,spread_away_consensus,spread_away_consensus_all_time,spread_away_last,spread_home_consensus,spread_home_consensus_all_time,spread_home_last,total_consensus,total_consensus_all_time,total_last
0022500667,2026-01-27T00:00:00Z,,,2025,False,0,1610612760,Oklahoma City Thunder,OKC,104,1,1_day,True,0.4,118.29,105.5,12.79,1610612740,New Orleans Pelicans,NOP,95,1,1_day,True,0.4,111.89,120.39,-8.5,13,38,0.3421,10,40,0.25,,,,,-14.5,14.5,233.5,-760,561,LAST,119.34,108.695,228.035,UNDER,-10.64500000000001,AWAY,3.8549999999999898,5.465000000000003,9.319999999999993,,,,,{},ACTION,,,,2,Edge exceeds minimum threshold,9,0.0,0.0,0,0,554.667,561.333,561,-829.333,-842.667,-760,2026-01-27,2026-01-28T01:10:00Z,home_away_nba_game_day_local,2026-01-27T21:13:12.491486+00:00,14.444,14.444,14.5,-14.444,-14.444,-14.5,233.562,233.688,233.5
0022500668,2026-01-27T00:00:00Z,,,2025,False,0,1610612743,Denver Nuggets,DEN,107,3,3_plus_days,False,0.0,123.67,124.33,-0.67,1610612765,Detroit Pistons,DET,109,1,1_day,True,0.4,112.64,108.5,4.14,10,29,0.3448,6,31,0.1935,,,,,7.0,-7.0,214.5,218,-258,LAST,116.08500000000001,118.485,234.57,OVER,2.3999999999999915,HOME,4.6000000000000085,20.069999999999993,24.67,,,,,{},ACTION,,,,2,Edge exceeds minimum threshold,9,-0.4,0.0,0,0,-267,-265.889,-258,217.556,216.444,218,2026-01-27,2026-01-28T02:10:00Z,home_away_nba_game_day_local,2026-01-27T21:13:12.491486+00:00,-7.056,-6.944,-7.0,7.056,6.944,7.0,214.5,215.0,214.5
0022500669,2026-01-27T00:00:00Z,,,2025,False,0,1610612756,Phoenix Suns,PHX,106,1,1_day,True,0.4,111.5,104.56,6.94,1610612751,Brooklyn Nets,BKN,102,1,1_day,True,0.4,101.88,114.94,-13.06,5,20,0.25,13,32,0.4062,,,,,-8.5,8.5,210.5,-322,267,LAST,113.22,103.22,216.44,OVER,-10.0,HOME,1.5,5.939999999999998,7.439999999999998,,,,,{},ACTION,,,,2,Edge exceeds minimum threshold,9,0.0,0.0,0,0,274.444,273.889,267,-349.111,-347.444,-322,2026-01-27,2026-01-28T02:10:00Z,home_away_nba_game_day_local,2026-01-27T21:13:12.491486+00:00,8.556,8.556,8.5,-8.556,-8.556,-8.5,210.5,210.75,210.5
0022500670,2026-01-27T00:00:00Z,,,2025,False,0,1610612762,Utah Jazz,UTA,103,2,2_days,True,0.15,126.78,132.67,-5.89,1610612746,LA Clippers,LAC,115,1,1_day,True,0.4,113.29,111.82,1.47,12,33,0.3636,18,46,0.3913,,,,,,,,,,LAST,119.3,122.97999999999999,242.27999999999997,,3.6799999999999926,,,,,,,,,{},NONE,,,,,No model signal,,-0.25,0.0,0,0,,,,,,,2026-01-27,,,,,,,,,,,,
0022500671,2026-01-28T00:00:00Z,,,2025,False,0,1610612739,Cleveland Cavaliers,CLE,129,1,1_day,True,0.4,118.68,113.59,5.09,1610612747,Los Angeles Lakers,LAL,99,1,1_day,True,0.4,113.78,113.17,0.61,17,44,0.3864,9,32,0.2812,,,,,-3.5,3.5,235.5,-151,133,LAST,115.92500000000001,113.685,229.61,UNDER,-2.240000000000009,AWAY,1.259999999999991,5.889999999999986,7.149999999999977,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,8,0.0,0.0,0,0,129.5,129.5,133,-154,-154,-151,2026-01-28,2026-01-29T00:10:00Z,home_away_nba_game_day_local,2026-01-28T06:20:01.152738+00:00,3.375,3.375,3.5,-3.375,-3.375,-3.5,235.286,235.286,235.5
0022500672,2026-01-28T00:00:00Z,,,2025,False,0,1610612754,Indiana Pacers,IND,113,1,1_day,True,0.4,112.56,115.56,-3.0,1610612741,Chicago Bulls,CHI,110,1,1_day,True,0.4,117.5,123.39,-5.89,15,36,0.4167,12,30,0.4,,,,,2.0,-2.0,237.0,110,-126,LAST,117.975,116.53,234.505,UNDER,-1.4449999999999932,HOME,0.5550000000000068,2.4950000000000045,3.0500000000000114,,,,,{},INFO,,,,1,Signal present but edge below threshold,8,0.0,0.0,0,0,-128.5,-128.5,-126,107.625,107.625,110,2026-01-28,2026-01-29T00:10:00Z,home_away_nba_game_day_local,2026-01-28T06:20:01.152738+00:00,-2.062,-2.062,-2.0,2.062,2.062,2.0,236.786,236.786,237.0
0022500673,2026-01-28T00:00:00Z,,,2025,False,0,1610612738,Boston Celtics,BOS,106,1,1_day,True,0.4,113.19,105.25,7.94,1610612737,Atlanta Hawks,ATL,117,1,1_day,True,0.4,117.43,117.0,0.43,9,34,0.2647,18,42,0.4286,,,,,-6.5,6.5,230.5,-263,222,LAST,115.095,111.34,226.435,UNDER,-3.7549999999999955,AWAY,2.7450000000000045,4.064999999999998,6.810000000000002,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,8,0.0,0.0,0,0,220.125,220.125,222,-271.375,-271.375,-263,2026-01-28,2026-01-29T00:40:00Z,home_away_nba_game_day_local,2026-01-28T06:20:01.152738+00:00,6.625,6.625,6.5,-6.625,-6.625,-6.5,230.5,230.5,230.5
0022500674,2026-01-28T00:00:00Z,,,2025,False,0,1610612748,Miami Heat,MIA,124,2,2_days,True,0.15,124.67,128.0,-3.33,1610612753,Orlando Magic,ORL,133,1,1_day,True,0.4,114.18,116.53,-2.35,15,34,0.4412,16,38,0.4211,,,,,-3.0,3.0,229.5,-144,127,LAST,120.6,121.09,241.69,OVER,0.4900000000000091,AWAY,2.509999999999991,12.189999999999998,14.699999999999989,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,8,-0.25,0.0,0,0,123.25,123.25,127,-146.375,-146.375,-144,2026-01-28,2026-01-29T00:40:00Z,home_away_nba_game_day_local,2026-01-28T06:20:01.152738+00:00,2.875,2.875,3.0,-2.875,-2.875,-3.0,229.429,229.429,229.5
0022500675,2026-01-28T00:00:00Z,,,2025,False,0,1610612761,Toronto Raptors,TOR,92,2,2_days,True,0.15,113.8,116.2,-2.4,1610612752,New York Knicks,NYK,119,0,b2b,True,1.6,123.33,102.33,21.0,7,26,0.2692,14,38,0.3684,,,,,-2.0,2.0,225.0,-128,112,LAST,108.065,119.765,227.82999999999998,OVER,11.700000000000003,AWAY,9.700000000000003,2.829999999999984,12.529999999999987,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,8,-1.45,0.0,0,0,109.5,109.5,112,-130.75,-130.75,-128,2026-01-28,2026-01-29T00:40:00Z,home_away_nba_game_day_local,2026-01-28T06:20:01.152738+00:00,2.125,2.125,2.0,-2.125,-2.125,-2.0,224.929,224.929,225.0
0022500676,2026-01-28T00:00:00Z,,,2025,False,0,1610612763,Memphis Grizzlies,MEM,97,1,1_day,True,0.4,116.4,116.93,-0.53,1610612766,Charlotte Hornets,CHA,112,1,1_day,True,0.4,116.78,117.22,-0.44,14,40,0.35,17,42,0.4048,,,,,2.0,-2.0,231.5,112,-128,LAST,116.81,116.855,233.66500000000002,OVER,0.045000000000001705,HOME,1.9549999999999983,2.1650000000000205,4.120000000000019,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,8,0.0,0.0,0,0,-130.375,-130.375,-128,109.125,109.125,112,2026-01-28,2026-01-29T01:10:00Z,home_away_nba_game_day_local,2026-01-28T06:20:01.152738+00:00,-2.062,-2.062,-2.0,2.062,2.062,2.0,230.929,230.929,231.5
0022500677,2026-01-28T00:00:00Z,,,2025,False,0,1610612742,Dallas Mavericks,DAL,105,3,3_plus_days,False,0.0,105.33,118.0,-12.67,1610612750,Minnesota Timberwolves,MIN,118,1,1_day,True,0.4,125.82,122.29,3.53,3,18,0.1667,12,34,0.3529,,,,,7.0,-7.0,232.0,229,-272,LAST,113.81,121.91,235.72,OVER,8.099999999999994,AWAY,1.0999999999999943,3.719999999999999,4.819999999999993,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,8,-0.4,0.0,0,0,-278.375,-278.375,-272,225.875,225.875,229,2026-01-28,2026-01-29T01:40:00Z,home_away_nba_game_day_local,2026-01-28T06:20:01.152738+00:00,-7.188,-7.188,-7.0,7.188,7.188,7.0,232.071,232.071,232.0
0022500678,2026-01-28T00:00:00Z,,,2025,False,0,1610612762,Utah Jazz,UTA,124,0,b2b,True,1.6,128.43,128.71,-0.29,1610612744,Golden State Warriors,GSW,140,1,1_day,True,0.4,111.75,114.38,-2.62,15,38,0.3947,23,54,0.4259,,,,,10.0,-10.0,241.5,321,-395,LAST,121.405,120.23,241.635,OVER,-1.1749999999999972,HOME,8.825000000000003,0.1349999999999909,8.959999999999994,,,,,{},ACTION,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,1,Edge exceeds minimum threshold,8,1.2,0.0,0,0,-394.625,-394.625,-395,307.5,307.5,321,2026-01-28,2026-01-29T02:10:00Z,home_away_nba_game_day_local,2026-01-28T06:20:01.152738+00:00,-9.938,-9.938,-10.0,9.938,9.938,10.0,241.571,241.571,241.5
0022500679,2026-01-28T00:00:00Z,,,2025,False,0,1610612745,Houston Rockets,HOU,99,1,1_day,True,0.4,112.5,107.75,4.75,1610612759,San Antonio Spurs,SAS,111,2,2_days,True,0.15,114.0,112.08,1.92,8,23,0.3478,6,26,0.2308,,,,,-2.5,2.5,220.0,-144,127,LAST,112.28999999999999,110.875,223.165,OVER,-1.414999999999992,AWAY,1.085000000000008,3.164999999999992,4.25,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,8,0.25,0.0,0,0,124.125,124.125,127,-147.625,-147.625,-144,2026-01-28,2026-01-29T02:40:00Z,home_away_nba_game_day_local,2026-01-28T06:20:01.152738+00:00,2.625,2.625,2.5,-2.625,-2.625,-2.5,220.5,220.5,220.0
0022500529,2026-01-29T00:00:00Z,,,2025,False,0,1610612741,Chicago Bulls,CHI,113,0,b2b,True,1.6,112.8,117.2,-4.4,1610612748,Miami Heat,MIA,116,0,b2b,True,1.6,117.5,117.33,0.17,15,38,0.3947,12,36,0.3333,,,,,2.5,-2.5,238.0,119,-135,LAST,115.065,117.35,232.415,UNDER,2.2849999999999966,HOME,0.2150000000000034,5.585000000000008,5.800000000000011,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,0.0,0.0,0,0,-136.222,-136.222,-135,114.222,114.222,119,2026-01-29,2026-01-30T01:10:00Z,home_away_nba_game_day_local,2026-01-29T23:43:55.322710+00:00,-2.389,-2.389,-2.5,2.389,2.389,2.5,238.438,238.438,238.0
0022500680,2026-01-29T00:00:00Z,,,2025,False,0,1610612755,Philadelphia 76ers,PHI,113,1,1_day,True,0.4,115.0,119.12,-4.12,1610612758,Sacramento Kings,SAC,111,1,1_day,True,0.4,107.87,121.13,-13.27,8,25,0.32,10,26,0.3846,,,,,-10.0,10.0,229.0,-395,321,LAST,118.065,113.495,231.56,OVER,-4.569999999999993,AWAY,5.430000000000007,2.5600000000000023,7.990000000000009,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,0.0,0.0,0,0,333.444,333.444,321,-438.889,-438.889,-395,2026-01-29,2026-01-30T00:10:00Z,home_away_nba_game_day_local,2026-01-29T23:43:55.322710+00:00,10.278,10.278,10.0,-10.278,-10.278,-10.0,229.625,229.625,229.0
0022500681,2026-01-29T00:00:00Z,,,2025,False,0,1610612764,Washington Wizards,WAS,109,1,1_day,True,0.4,112.13,124.87,-12.73,1610612749,Milwaukee Bucks,MIL,99,1,1_day,True,0.4,110.62,111.31,-0.69,8,35,0.2286,10,38,0.2632,,,,,2.0,-2.0,223.5,109,-125,LAST,111.72,117.745,229.465,OVER,6.025000000000006,AWAY,4.025000000000006,5.965000000000003,9.990000000000009,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,0.0,0.0,0,0,-130.778,-130.778,-125,109.444,109.444,109,2026-01-29,2026-01-30T00:10:00Z,home_away_nba_game_day_local,2026-01-29T23:43:55.322710+00:00,-2.222,-2.222,-2.0,2.222,2.222,2.0,222.812,222.812,223.5
0022500682,2026-01-29T00:00:00Z,,,2025,False,0,1610612737,Atlanta Hawks,ATL,86,0,b2b,True,1.6,107.33,114.5,-7.17,1610612745,Houston Rockets,HOU,104,0,b2b,True,1.6,114.6,114.0,0.6,12,39,0.3077,12,31,0.3871,,,,,5.5,-5.5,222.5,191,-223,LAST,110.66499999999999,114.55,225.21499999999997,OVER,3.885000000000005,HOME,1.6149999999999949,2.714999999999975,4.32999999999997,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,0.0,0.0,0,0,-227.778,-227.778,-223,188,188,191,2026-01-29,2026-01-30T01:10:00Z,home_away_nba_game_day_local,2026-01-29T23:43:55.322710+00:00,-5.5,-5.5,-5.5,5.5,5.5,5.5,222.5,222.5,222.5
0022500683,2026-01-29T00:00:00Z,,,2025,False,0,1610612742,Dallas Mavericks,DAL,121,0,b2b,True,1.6,118.0,114.5,3.5,1610612766,Charlotte Hornets,CHA,123,0,b2b,True,1.6,119.67,105.0,14.67,11,33,0.3333,20,41,0.4878,,,,,3.5,-3.5,226.5,135,-153,LAST,111.5,117.08500000000001,228.585,OVER,5.585000000000008,AWAY,2.085000000000008,2.085000000000008,4.170000000000016,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,0.0,0.0,0,0,-155.111,-155.111,-153,130.889,130.889,135,2026-01-29,2026-01-30T01:40:00Z,home_away_nba_game_day_local,2026-01-29T23:43:55.322710+00:00,-3.444,-3.444,-3.5,3.444,3.444,3.5,226.562,226.562,226.5
0022500684,2026-01-29T00:00:00Z,,,2025,False,0,1610612743,Denver Nuggets,DEN,107,1,1_day,True,0.4,118.19,114.31,3.88,1610612751,Brooklyn Nets,BKN,103,1,1_day,True,0.4,101.88,114.94,-13.06,13,26,0.5,14,37,0.3784,,,,,-6.5,6.5,209.5,-253,214,LAST,116.565,108.095,224.66,OVER,-8.469999999999999,HOME,1.9699999999999989,15.159999999999997,17.129999999999995,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,0.0,0.0,0,0,214.222,214.222,214,-263.111,-263.111,-253,2026-01-29,2026-01-30T02:10:00Z,home_away_nba_game_day_local,2026-01-29T23:43:55.322710+00:00,6.722,6.722,6.5,-6.722,-6.722,-6.5,209.438,209.438,209.5
0022500685,2026-01-29T00:00:00Z,,,2025,False,0,1610612756,Phoenix Suns,PHX,114,1,1_day,True,0.4,111.5,104.56,6.94,1610612765,Detroit Pistons,DET,96,1,1_day,True,0.4,112.64,108.5,4.14,16,42,0.381,6,29,0.2069,,,,,4.0,-4.0,214.5,139,-158,LAST,110.0,108.6,218.6,OVER,-1.4000000000000057,HOME,2.5999999999999943,4.099999999999994,6.699999999999989,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,0.0,0.0,0,0,-163.444,-163.444,-158,137.111,137.111,139,2026-01-29,2026-01-30T02:10:00Z,home_away_nba_game_day_local,2026-01-29T23:43:55.322710+00:00,-3.889,-3.889,-4.0,3.889,3.889,4.0,214.5,214.5,214.5
0022500686,2026-01-29T00:00:00Z,,,2025,False,0,1610612750,Minnesota Timberwolves,MIN,123,0,b2b,True,1.6,117.71,110.71,7.0,1610612760,Oklahoma City Thunder,OKC,111,1,1_day,True,0.4,123.19,107.86,15.33,22,47,0.4681,11,31,0.3548,,,,,6.5,-6.5,228.0,188,-219,LAST,112.785,116.94999999999999,229.73499999999999,OVER,4.164999999999992,HOME,2.335000000000008,1.7349999999999852,4.069999999999993,,,,,{},ACTION,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,1,Edge exceeds minimum threshold,9,1.2,0.0,0,0,-230.333,-230.333,-219,189.444,189.444,188,2026-01-29,2026-01-30T02:40:00Z,home_away_nba_game_day_local,2026-01-29T23:43:55.322710+00:00,-6.556,-6.556,-6.5,6.556,6.556,6.5,228.375,228.375,228.0
0022500687,2026-01-30T00:00:00Z,,,2025,False,0,1610612753,Orlando Magic,ORL,130,1,1_day,True,0.4,116.11,111.06,5.06,1610612761,Toronto Raptors,TOR,120,1,1_day,True,0.4,116.36,111.07,5.29,17,34,0.5,7,28,0.25,,,,,-2.5,2.5,219.0,-131,115,LAST,113.59,113.71000000000001,227.3,OVER,0.12000000000000455,AWAY,2.3799999999999955,8.300000000000011,10.680000000000007,,,,,{},ACTION,,,,2,Edge exceeds minimum threshold,9,0.0,0.0,0,0,112.778,87.778,115,-134.111,-130.889,-131,2026-01-30,2026-01-31T00:40:00Z,home_away_nba_game_day_local,2026-01-30T23:11:41.707395+00:00,2.389,2.111,2.5,-2.389,-2.111,-2.5,218.722,218.944,219.0
0022500688,2026-01-30T00:00:00Z,,,2025,False,0,1610612764,Washington Wizards,WAS,111,0,b2b,True,1.6,106.2,124.8,-18.6,1610612747,Los Angeles Lakers,LAL,142,1,1_day,True,0.4,113.78,113.17,0.61,16,48,0.3333,14,33,0.4242,,,,,10.0,-10.0,230.0,346,-429,LAST,109.685,119.28999999999999,228.975,UNDER,9.60499999999999,HOME,0.39500000000001023,1.0250000000000057,1.420000000000016,,,,,{},INFO,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,1,Signal present but edge below threshold,9,1.2,0.0,0,0,-437.111,-437.111,-429,335,335,346,2026-01-30,2026-01-31T00:10:00Z,home_away_nba_game_day_local,2026-01-30T23:11:41.707395+00:00,-10.056,-10.056,-10.0,10.056,10.056,10.0,229.5,229.5,230.0
0022500689,2026-01-30T00:00:00Z,,,2025,False,0,1610612738,Boston Celtics,BOS,112,1,1_day,True,0.4,113.19,105.25,7.94,1610612758,Sacramento Kings,SAC,93,0,b2b,True,1.6,101.0,125.8,-24.8,18,48,0.375,10,31,0.3226,,,,,-11.5,11.5,217.5,-493,390,LAST,119.495,103.125,222.62,OVER,-16.370000000000005,HOME,4.8700000000000045,5.1200000000000045,9.990000000000009,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,-1.2,0.0,0,0,392.667,392.667,390,-529.889,-529.889,-493,2026-01-30,2026-01-31T00:40:00Z,home_away_nba_game_day_local,2026-01-30T23:11:41.707395+00:00,11.667,11.667,11.5,-11.667,-11.667,-11.5,217.5,217.5,217.5
0022500690,2026-01-30T00:00:00Z,,,2025,False,0,1610612752,New York Knicks,NYK,127,1,1_day,True,0.4,120.95,109.63,11.32,1610612757,Portland Trail Blazers,POR,97,2,2_days,True,0.15,107.33,121.67,-14.33,19,45,0.4222,13,43,0.3023,,,,,-7.5,7.5,224.5,-282,237,LAST,121.31,108.47999999999999,229.79,OVER,-12.830000000000013,HOME,5.3300000000000125,5.289999999999992,10.620000000000005,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,0.25,0.0,0,0,237,237,237,-293.333,-293.333,-282,2026-01-30,2026-01-31T00:40:00Z,home_away_nba_game_day_local,2026-01-30T23:11:41.707395+00:00,7.5,7.5,7.5,-7.5,-7.5,-7.5,224.444,224.444,224.5
0022500691,2026-01-30T00:00:00Z,,,2025,False,0,1610612740,New Orleans Pelicans,NOP,114,2,2_days,True,0.15,113.17,111.5,1.67,1610612763,Memphis Grizzlies,MEM,106,1,1_day,True,0.4,114.5,118.5,-4.0,8,33,0.2424,12,41,0.2927,,,,,-3.0,3.0,231.5,-144,127,LAST,115.83500000000001,113.0,228.835,UNDER,-2.835000000000008,AWAY,0.16499999999999204,2.664999999999992,2.829999999999984,,,,,{},INFO,,,,2,Signal present but edge below threshold,9,-0.25,0.0,0,0,122.556,119.111,127,-145.333,-140.778,-144,2026-01-30,2026-01-31T00:40:00Z,home_away_nba_game_day_local,2026-01-30T23:11:41.707395+00:00,2.889,2.389,3.0,-2.889,-2.389,-3.0,231.444,233.444,231.5
0022500693,2026-01-30T00:00:00Z,,,2025,False,0,1610612756,Phoenix Suns,PHX,126,0,b2b,True,1.6,114.4,118.2,-3.8,1610612739,Cleveland Cavaliers,CLE,113,1,1_day,True,0.4,121.06,117.12,3.94,23,48,0.4792,15,48,0.3125,,,,,2.0,-2.0,224.0,112,-128,LAST,115.76,119.63,235.39,OVER,3.8699999999999903,AWAY,1.8699999999999903,11.389999999999986,13.259999999999977,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,1.2,0.0,0,0,-134.333,-134.333,-128,112.667,112.667,112,2026-01-30,2026-01-31T02:00:00Z,home_away_nba_game_day_local,2026-01-30T23:11:41.707395+00:00,-2.333,-2.333,-2.0,2.333,2.333,2.0,223.333,223.333,224.0
0022500694,2026-01-30T00:00:00Z,,,2025,False,0,1610612762,Utah Jazz,UTA,99,1,1_day,True,0.4,111.91,126.27,-14.36,1610612751,Brooklyn Nets,BKN,109,0,b2b,True,1.6,104.2,116.8,-12.6,10,29,0.3448,14,40,0.35,,,,,-3.5,3.5,226.0,-146,129,LAST,114.35499999999999,115.235,229.58999999999997,OVER,0.8800000000000097,AWAY,2.6199999999999903,3.589999999999975,6.209999999999965,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,-1.2,0.0,0,0,130,130,129,-154.556,-154.556,-146,2026-01-30,2026-01-31T02:30:00Z,home_away_nba_game_day_local,2026-01-30T23:11:41.707395+00:00,3.611,3.611,3.5,-3.611,-3.611,-3.5,226.056,226.056,226.0
0022500695,2026-01-30T00:00:00Z,,,2025,False,0,1610612743,Denver Nuggets,DEN,122,0,b2b,True,1.6,112.25,111.75,0.5,1610612746,LA Clippers,LAC,109,2,2_days,True,0.15,108.0,116.4,-8.4,16,28,0.5714,14,40,0.35,,,,,,,,,,LAST,114.325,109.875,224.2,,-4.450000000000003,,,,,,,,,{},NONE,,,,,No model signal,,1.45,0.0,0,0,,,,,,,2026-01-30,,,,,,,,,,,,
0022500696,2026-01-30T00:00:00Z,,,2025,False,0,1610612744,Golden State Warriors,GSW,124,1,1_day,True,0.4,120.12,113.94,6.18,1610612765,Detroit Pistons,DET,131,0,b2b,True,1.6,131.25,124.5,6.75,18,52,0.3462,10,26,0.3846,,,,,-2.5,2.5,225.0,-133,117,LAST,122.31,122.595,244.905,OVER,0.2849999999999966,AWAY,2.2150000000000034,19.905,22.120000000000005,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,-1.2,0.0,0,0,115.556,115.556,117,-137.222,-137.222,-133,2026-01-30,2026-01-31T03:10:00Z,home_away_nba_game_day_local,2026-01-30T23:11:41.707395+00:00,2.556,2.556,2.5,-2.556,-2.556,-2.5,224.833,224.833,225.0
0022500692,2026-01-31T00:00:00Z,,,2025,False,0,1610612748,Miami Heat,MIA,118,1,1_day,True,0.4,121.62,118.38,3.25,1610612741,Chicago Bulls,CHI,125,1,1_day,True,0.4,117.5,123.39,-5.89,13,47,0.2766,20,40,0.5,,,,,-6.5,6.5,233.5,-238,202,LAST,122.505,117.94,240.445,OVER,-4.564999999999998,AWAY,1.9350000000000023,6.944999999999993,8.879999999999995,,,,,{},ACTION,,,,1,Edge exceeds minimum threshold,9,0.0,0.0,0,0,194.667,194.667,202,-235.889,-235.889,-238,2026-01-31,2026-02-01T01:10:00Z,home_away_nba_game_day_local,2026-01-31T16:59:32.206005+00:00,6.278,6.278,6.5,-6.278,-6.278,-6.5,233.667,233.667,233.5
0022500697,2026-01-31T00:00:00Z,,,2025,False,0,1610612766,Charlotte Hornets,CHA,111,1,1_day,True,0.4,111.46,110.08,1.38,1610612759,San Antonio Spurs,SAS,106,2,2_days,True,0.15,114.0,112.08,1.92,13,35,0.3714,13,34,0.3824,,,,,4.0,-4.0,228.0,136,-155,LAST,111.77,112.03999999999999,223.81,UNDER,0.269999999999996,HOME,3.730000000000004,4.189999999999998,7.920000000000002,,,,,{},ACTION,,,,2,Edge exceeds minimum threshold,9,0.25,0.0,0,0,-165.556,-164.222,-155,139.333,138.222,136,2026-01-31,2026-01-31T17:10:00Z,home_away_nba_game_day_local,2026-01-31T16:59:32.206005+00:00,-3.944,-3.667,-4.0,3.944,3.667,4.0,227.667,227.111,228.0
0022500698,2026-01-31T00:00:00Z,,,2025,False,0,1610612754,Indiana Pacers,IND,129,2,2_days,True,0.15,121.0,122.75,-1.75,1610612737,Atlanta Hawks,ATL,124,1,1_day,True,0.4,117.43,117.0,0.43,15,32,0.4688,11,28,0.3929,,,,,1.5,-1.5,232.5,105,-121,LAST,119.0,120.09,239.09,OVER,1.0900000000000034,HOME,0.4099999999999966,6.590000000000003,7.0,,,,,{},ACTION,,,,2,Edge exceeds minimum threshold,9,-0.25,0.0,0,0,-123.667,-123.222,-121,103.111,80.444,105,2026-01-31,2026-02-01T00:10:00Z,home_away_nba_game_day_local,2026-01-31T16:59:32.206005+00:00,-1.5,-1.444,-1.5,1.5,1.444,1.5,232.5,232.722,232.5
0022500699,2026-01-31T00:00:00Z,,,2025,False,0,1610612755,Philadelphia 76ers,PHI,124,1,1_day,True,0.4,115.0,119.12,-4.12,1610612740,New Orleans Pelicans,NOP,114,0,b2b,True,1.6,110.8,122.8,-12.0,17,36,0.4722,15,36,0.4167,,,,,-9.5,9.5,232.0,-322,267,LAST,118.9,114.96000000000001,233.86,OVER,-3.9399999999999977,AWAY,5.560000000000002,1.8600000000000136,7.420000000000016,,,,,{},ACTION,-0.5,UNDER,Tight total edge; recent shooting volatility suggests caution,2,Edge exceeds minimum threshold,9,-1.2,0.0,0,0,275.111,275.444,267,-351.111,-351.333,-322,2026-01-31,2026-02-01T00:40:00Z,home_away_nba_game_day_local,2026-01-31T16:59:32.206005+00:00,9.444,9.389,9.5,-9.444,-9.389,-9.5,232.0,232.5,232.0
0022500700,2026-01-31T00:00:00Z,,,2025,False,0,1610612763,Memphis Grizzlies,MEM,114,0,b2b,True,1.6,111.5,116.25,-4.75,1610612750,Minnesota Timberwolves,MIN,131,1,1_day,True,0.4,125.82,122.29,3.53,10,37,0.2703,18,37,0.4865,,,,,8.0,-8.0,229.5,260,-312,LAST,116.89500000000001,121.035,237.93,OVER,4.139999999999986,HOME,3.8600000000000136,8.430000000000007,12.29000000000002,,,,,{},ACTION,,,,2,Edge exceeds minimum threshold,9,1.2,0.0,0,0,-320.556,-311.778,-312,256.667,250.444,260,2026-01-31,2026-02-01T01:10:00Z,home_away_nba_game_day_local,2026-01-31T16:59:32.206005+00:00,-8.167,-7.778,-8.0,8.167,7.778,8.0,229.5,229.889,229.5
