selection_authority,league,build_timestamp,canonical_game_id,game_source_id,espn_game_id,game_date,away_team_display,home_team_display,away_team,home_team,home_score,away_score,actual_margin_home,actual_total,market_spread_home,market_total,model_name,home_line_proj,total_projection,spread_edge,total_edge,parlay_edge_score,spread_pick,spread_result,total_pick,total_result,parlay_result,Explanation,Home Line Projection,Line Bet,Line Result,Parlay Edge Score,Projected Away score,Projected Home Score,Spread Edge,Total Bet,Total Edge,Total Projection,actionability,agent_override_confidence_delta,agent_override_pick,agent_override_reason,arbitration_cluster,away_abbr,away_avg_points_against,away_avg_points_for,away_fatigue_flag,away_fatigue_score,away_last5_points_against,away_last5_points_for,away_net_rating,away_net_rating_last5,away_points,away_rest_bucket,away_rest_days,away_team_3pa,away_team_3pm,away_team_3pt_pct,away_team_id,cluster_alignment,confidence_reason,confidence_tier,disagreement_flag,fatigue_diff_home_minus_away,game_id,home_abbr,home_avg_points_against,home_avg_points_for,home_fatigue_flag,home_fatigue_score,home_injury_impact,home_last5_points_against,home_last5_points_for,home_net_rating,home_net_rating_last5,home_num_out,home_num_questionable,home_points,home_rest_bucket,home_rest_days,home_team_3pa,home_team_3pm,home_team_3pt_pct,home_team_id,moneyline_away,moneyline_away_last,moneyline_home,moneyline_home_last,nba_game_day_local,odds_commence_time_cst,odds_id,odds_join_method,odds_snapshot_last_utc,odds_source_used,ot_minutes,season_year,selected_home_line_proj,selected_parlay_result,selected_spread_edge,selected_spread_pick,selected_spread_result,selected_total_edge,selected_total_pick,selected_total_projection,selected_total_result,spread_away,spread_away_last,spread_home,spread_home_last,total,total_last,went_ot
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500679,,,2026-01-28T00:00:00Z,,,San Antonio Spurs,Houston Rockets,99,111,-12.0,210.0,,,FatiguePlus_v3,-2.308531746031747,227.81537037037037,0.19146825396825307,7.815370370370374,8.006838624338627,AWAY,WIN,OVER,LOSS,LOSS,"Game: San Antonio Spurs @ Houston Rockets
Authority: Joel_Baseline_v1
Market: Spread -2.5 / 2.5, Total 220.0
Model Projection: Margin -2.746031746031747, Total 228.37037037037038
Spread Pick: HOME (edge 0.24603174603174693)
Total Pick: OVER (edge 8.370370370370381)",-2.746031746031747,HOME,,8.616402116402128,,,0.24603174603174693,OVER,8.370370370370381,228.37037037037038,ACTION,,,,NONE,SAS,113.25925925925925,116.81481481481481,True,0.15,111.4,115.2,3.555555555555557,3.799999999999997,111,2_days,2,26,6,0.2308,1610612759,BASELINE_ONLY,Edge exceeds minimum threshold,IGNORE,False,0.25,0022500679,HOU,108.80952380952381,117.85714285714286,True,0.4,0.0,109.4,114.2,9.047619047619051,4.799999999999997,0,0,99,1_day,1,23,8,0.3478,1610612745,127,127,-144,-144,2026-01-28,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-2.746031746031747,LOSS,0.24603174603174693,HOME,LOSS,8.370370370370381,OVER,228.37037037037038,LOSS,2.5,2.5,-2.5,-2.5,220.0,220.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500679,,,2026-01-28T00:00:00Z,,,San Antonio Spurs,Houston Rockets,99,111,-12.0,210.0,,,InjuryModel_v2,-2.746031746031747,228.37037037037038,-0.24603174603174693,8.370370370370381,8.616402116402128,HOME,LOSS,OVER,LOSS,LOSS,"Game: San Antonio Spurs @ Houston Rockets
Authority: Joel_Baseline_v1
Market: Spread -2.5 / 2.5, Total 220.0
Model Projection: Margin -2.746031746031747, Total 228.37037037037038
Spread Pick: HOME (edge 0.24603174603174693)
Total Pick: OVER (edge 8.370370370370381)",-2.746031746031747,HOME,,8.616402116402128,,,0.24603174603174693,OVER,8.370370370370381,228.37037037037038,ACTION,,,,NONE,SAS,113.25925925925925,116.81481481481481,True,0.15,111.4,115.2,3.555555555555557,3.799999999999997,111,2_days,2,26,6,0.2308,1610612759,BASELINE_ONLY,Edge exceeds minimum threshold,IGNORE,False,0.25,0022500679,HOU,108.80952380952381,117.85714285714286,True,0.4,0.0,109.4,114.2,9.047619047619051,4.799999999999997,0,0,99,1_day,1,23,8,0.3478,1610612745,127,127,-144,-144,2026-01-28,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-2.746031746031747,LOSS,0.24603174603174693,HOME,LOSS,8.370370370370381,OVER,228.37037037037038,LOSS,2.5,2.5,-2.5,-2.5,220.0,220.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500679,,,2026-01-28T00:00:00Z,,,San Antonio Spurs,Houston Rockets,99,111,-12.0,210.0,,,Joel_Baseline_v1,-2.746031746031747,228.37037037037038,0.24603174603174693,8.370370370370381,8.616402116402128,HOME,LOSS,OVER,LOSS,LOSS,"Game: San Antonio Spurs @ Houston Rockets
Authority: Joel_Baseline_v1
Market: Spread -2.5 / 2.5, Total 220.0
Model Projection: Margin -2.746031746031747, Total 228.37037037037038
Spread Pick: HOME (edge 0.24603174603174693)
Total Pick: OVER (edge 8.370370370370381)",-2.746031746031747,HOME,,8.616402116402128,,,0.24603174603174693,OVER,8.370370370370381,228.37037037037038,ACTION,,,,NONE,SAS,113.25925925925925,116.81481481481481,True,0.15,111.4,115.2,3.555555555555557,3.799999999999997,111,2_days,2,26,6,0.2308,1610612759,BASELINE_ONLY,Edge exceeds minimum threshold,IGNORE,False,0.25,0022500679,HOU,108.80952380952381,117.85714285714286,True,0.4,0.0,109.4,114.2,9.047619047619051,4.799999999999997,0,0,99,1_day,1,23,8,0.3478,1610612745,127,127,-144,-144,2026-01-28,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-2.746031746031747,LOSS,0.24603174603174693,HOME,LOSS,8.370370370370381,OVER,228.37037037037038,LOSS,2.5,2.5,-2.5,-2.5,220.0,220.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500679,,,2026-01-28T00:00:00Z,,,San Antonio Spurs,Houston Rockets,99,111,-12.0,210.0,,,MarketBlend_v1,2.625476190476178,224.26888888888888,5.125476190476178,4.268888888888881,4.394365079365059,AWAY,WIN,OVER,LOSS,LOSS,"Game: San Antonio Spurs @ Houston Rockets
Authority: Joel_Baseline_v1
Market: Spread -2.5 / 2.5, Total 220.0
Model Projection: Margin -2.746031746031747, Total 228.37037037037038
Spread Pick: HOME (edge 0.24603174603174693)
Total Pick: OVER (edge 8.370370370370381)",-2.746031746031747,HOME,,8.616402116402128,,,0.24603174603174693,OVER,8.370370370370381,228.37037037037038,ACTION,,,,NONE,SAS,113.25925925925925,116.81481481481481,True,0.15,111.4,115.2,3.555555555555557,3.799999999999997,111,2_days,2,26,6,0.2308,1610612759,BASELINE_ONLY,Edge exceeds minimum threshold,IGNORE,False,0.25,0022500679,HOU,108.80952380952381,117.85714285714286,True,0.4,0.0,109.4,114.2,9.047619047619051,4.799999999999997,0,0,99,1_day,1,23,8,0.3478,1610612745,127,127,-144,-144,2026-01-28,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-2.746031746031747,LOSS,0.24603174603174693,HOME,LOSS,8.370370370370381,OVER,228.37037037037038,LOSS,2.5,2.5,-2.5,-2.5,220.0,220.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500679,,,2026-01-28T00:00:00Z,,,San Antonio Spurs,Houston Rockets,99,111,-12.0,210.0,,,MarketPressure_v2,-2.746031746031747,226.27777777777777,-0.24603174603174693,6.2777777777777715,6.523809523809518,HOME,LOSS,OVER,LOSS,LOSS,"Game: San Antonio Spurs @ Houston Rockets
Authority: Joel_Baseline_v1
Market: Spread -2.5 / 2.5, Total 220.0
Model Projection: Margin -2.746031746031747, Total 228.37037037037038
Spread Pick: HOME (edge 0.24603174603174693)
Total Pick: OVER (edge 8.370370370370381)",-2.746031746031747,HOME,,8.616402116402128,,,0.24603174603174693,OVER,8.370370370370381,228.37037037037038,ACTION,,,,NONE,SAS,113.25925925925925,116.81481481481481,True,0.15,111.4,115.2,3.555555555555557,3.799999999999997,111,2_days,2,26,6,0.2308,1610612759,BASELINE_ONLY,Edge exceeds minimum threshold,IGNORE,False,0.25,0022500679,HOU,108.80952380952381,117.85714285714286,True,0.4,0.0,109.4,114.2,9.047619047619051,4.799999999999997,0,0,99,1_day,1,23,8,0.3478,1610612745,127,127,-144,-144,2026-01-28,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-2.746031746031747,LOSS,0.24603174603174693,HOME,LOSS,8.370370370370381,OVER,228.37037037037038,LOSS,2.5,2.5,-2.5,-2.5,220.0,220.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500679,,,2026-01-28T00:00:00Z,,,San Antonio Spurs,Houston Rockets,99,111,-12.0,210.0,,,Momentum5Game_v1,-0.5,225.1,2.0,5.1,7.1,AWAY,WIN,OVER,LOSS,LOSS,"Game: San Antonio Spurs @ Houston Rockets
Authority: Joel_Baseline_v1
Market: Spread -2.5 / 2.5, Total 220.0
Model Projection: Margin -2.746031746031747, Total 228.37037037037038
Spread Pick: HOME (edge 0.24603174603174693)
Total Pick: OVER (edge 8.370370370370381)",-2.746031746031747,HOME,,8.616402116402128,,,0.24603174603174693,OVER,8.370370370370381,228.37037037037038,ACTION,,,,NONE,SAS,113.25925925925925,116.81481481481481,True,0.15,111.4,115.2,3.555555555555557,3.799999999999997,111,2_days,2,26,6,0.2308,1610612759,BASELINE_ONLY,Edge exceeds minimum threshold,IGNORE,False,0.25,0022500679,HOU,108.80952380952381,117.85714285714286,True,0.4,0.0,109.4,114.2,9.047619047619051,4.799999999999997,0,0,99,1_day,1,23,8,0.3478,1610612745,127,127,-144,-144,2026-01-28,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-2.746031746031747,LOSS,0.24603174603174693,HOME,LOSS,8.370370370370381,OVER,228.37037037037038,LOSS,2.5,2.5,-2.5,-2.5,220.0,220.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500679,,,2026-01-28T00:00:00Z,,,San Antonio Spurs,Houston Rockets,99,111,-12.0,210.0,,,MonkeyDarts_v2,-12.391655412355867,224.3452614085193,-9.891655412355867,4.345261408519292,14.236916820875159,HOME,LOSS,OVER,LOSS,LOSS,"Game: San Antonio Spurs @ Houston Rockets
Authority: Joel_Baseline_v1
Market: Spread -2.5 / 2.5, Total 220.0
Model Projection: Margin -2.746031746031747, Total 228.37037037037038
Spread Pick: HOME (edge 0.24603174603174693)
Total Pick: OVER (edge 8.370370370370381)",-2.746031746031747,HOME,,8.616402116402128,,,0.24603174603174693,OVER,8.370370370370381,228.37037037037038,ACTION,,,,NONE,SAS,113.25925925925925,116.81481481481481,True,0.15,111.4,115.2,3.555555555555557,3.799999999999997,111,2_days,2,26,6,0.2308,1610612759,BASELINE_ONLY,Edge exceeds minimum threshold,IGNORE,False,0.25,0022500679,HOU,108.80952380952381,117.85714285714286,True,0.4,0.0,109.4,114.2,9.047619047619051,4.799999999999997,0,0,99,1_day,1,23,8,0.3478,1610612745,127,127,-144,-144,2026-01-28,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-2.746031746031747,LOSS,0.24603174603174693,HOME,LOSS,8.370370370370381,OVER,228.37037037037038,LOSS,2.5,2.5,-2.5,-2.5,220.0,220.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500529,,,2026-01-29T00:00:00Z,,,Miami Heat,Chicago Bulls,113,116,-3.0,229.0,,,FatiguePlus_v3,-0.39814814814815236,233.27973544973545,-2.8981481481481524,-4.720264550264545,6.822116402116393,HOME,LOSS,UNDER,WIN,LOSS,"Game: Miami Heat @ Chicago Bulls
Authority: Joel_Baseline_v1
Market: Spread 2.5 / -2.5, Total 238.0
Model Projection: Margin -0.39814814814815236, Total 235.19973544973544
Spread Pick: HOME (edge 2.8981481481481524)
Total Pick: UNDER (edge -2.800264550264558)",-0.39814814814815236,HOME,,4.902116402116405,,,2.8981481481481524,UNDER,-2.800264550264558,235.19973544973544,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,MIA,118.74074074074075,117.44444444444444,True,1.6,119.0,124.4,-1.2962962962963047,5.400000000000006,116,b2b,0,36,12,0.3333,1610612748,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500529,CHI,117.35714285714286,116.85714285714286,True,1.6,0.0,115.6,120.0,-0.5,4.400000000000006,0,0,113,b2b,0,38,15,0.3947,1610612741,-135,-135,119,119,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-0.39814814814815236,LOSS,2.8981481481481524,HOME,LOSS,-2.800264550264558,UNDER,235.19973544973544,WIN,-2.5,-2.5,2.5,2.5,238.0,238.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500529,,,2026-01-29T00:00:00Z,,,Miami Heat,Chicago Bulls,113,116,-3.0,229.0,,,InjuryModel_v2,-0.39814814814815236,235.19973544973544,-2.8981481481481524,-2.800264550264558,4.902116402116405,HOME,LOSS,UNDER,WIN,LOSS,"Game: Miami Heat @ Chicago Bulls
Authority: Joel_Baseline_v1
Market: Spread 2.5 / -2.5, Total 238.0
Model Projection: Margin -0.39814814814815236, Total 235.19973544973544
Spread Pick: HOME (edge 2.8981481481481524)
Total Pick: UNDER (edge -2.800264550264558)",-0.39814814814815236,HOME,,4.902116402116405,,,2.8981481481481524,UNDER,-2.800264550264558,235.19973544973544,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,MIA,118.74074074074075,117.44444444444444,True,1.6,119.0,124.4,-1.2962962962963047,5.400000000000006,116,b2b,0,36,12,0.3333,1610612748,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500529,CHI,117.35714285714286,116.85714285714286,True,1.6,0.0,115.6,120.0,-0.5,4.400000000000006,0,0,113,b2b,0,38,15,0.3947,1610612741,-135,-135,119,119,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-0.39814814814815236,LOSS,2.8981481481481524,HOME,LOSS,-2.800264550264558,UNDER,235.19973544973544,WIN,-2.5,-2.5,2.5,2.5,238.0,238.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500529,,,2026-01-29T00:00:00Z,,,Miami Heat,Chicago Bulls,113,116,-3.0,229.0,,,Joel_Baseline_v1,-0.39814814814815236,235.19973544973544,2.8981481481481524,-2.800264550264558,4.902116402116405,HOME,LOSS,UNDER,WIN,LOSS,"Game: Miami Heat @ Chicago Bulls
Authority: Joel_Baseline_v1
Market: Spread 2.5 / -2.5, Total 238.0
Model Projection: Margin -0.39814814814815236, Total 235.19973544973544
Spread Pick: HOME (edge 2.8981481481481524)
Total Pick: UNDER (edge -2.800264550264558)",-0.39814814814815236,HOME,,4.902116402116405,,,2.8981481481481524,UNDER,-2.800264550264558,235.19973544973544,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,MIA,118.74074074074075,117.44444444444444,True,1.6,119.0,124.4,-1.2962962962963047,5.400000000000006,116,b2b,0,36,12,0.3333,1610612748,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500529,CHI,117.35714285714286,116.85714285714286,True,1.6,0.0,115.6,120.0,-0.5,4.400000000000006,0,0,113,b2b,0,38,15,0.3947,1610612741,-135,-135,119,119,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-0.39814814814815236,LOSS,2.8981481481481524,HOME,LOSS,-2.800264550264558,UNDER,235.19973544973544,WIN,-2.5,-2.5,2.5,2.5,238.0,238.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500529,,,2026-01-29T00:00:00Z,,,Miami Heat,Chicago Bulls,113,116,-3.0,229.0,,,MarketBlend_v1,-1.0219444444444434,236.57186507936507,-3.5219444444444434,-1.4281349206349319,2.9061904761904884,HOME,LOSS,UNDER,WIN,LOSS,"Game: Miami Heat @ Chicago Bulls
Authority: Joel_Baseline_v1
Market: Spread 2.5 / -2.5, Total 238.0
Model Projection: Margin -0.39814814814815236, Total 235.19973544973544
Spread Pick: HOME (edge 2.8981481481481524)
Total Pick: UNDER (edge -2.800264550264558)",-0.39814814814815236,HOME,,4.902116402116405,,,2.8981481481481524,UNDER,-2.800264550264558,235.19973544973544,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,MIA,118.74074074074075,117.44444444444444,True,1.6,119.0,124.4,-1.2962962962963047,5.400000000000006,116,b2b,0,36,12,0.3333,1610612748,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500529,CHI,117.35714285714286,116.85714285714286,True,1.6,0.0,115.6,120.0,-0.5,4.400000000000006,0,0,113,b2b,0,38,15,0.3947,1610612741,-135,-135,119,119,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-0.39814814814815236,LOSS,2.8981481481481524,HOME,LOSS,-2.800264550264558,UNDER,235.19973544973544,WIN,-2.5,-2.5,2.5,2.5,238.0,238.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500529,,,2026-01-29T00:00:00Z,,,Miami Heat,Chicago Bulls,113,116,-3.0,229.0,,,MarketPressure_v2,-0.39814814814815236,235.89980158730157,-2.8981481481481524,-2.1001984126984325,4.20205026455028,HOME,LOSS,UNDER,WIN,LOSS,"Game: Miami Heat @ Chicago Bulls
Authority: Joel_Baseline_v1
Market: Spread 2.5 / -2.5, Total 238.0
Model Projection: Margin -0.39814814814815236, Total 235.19973544973544
Spread Pick: HOME (edge 2.8981481481481524)
Total Pick: UNDER (edge -2.800264550264558)",-0.39814814814815236,HOME,,4.902116402116405,,,2.8981481481481524,UNDER,-2.800264550264558,235.19973544973544,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,MIA,118.74074074074075,117.44444444444444,True,1.6,119.0,124.4,-1.2962962962963047,5.400000000000006,116,b2b,0,36,12,0.3333,1610612748,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500529,CHI,117.35714285714286,116.85714285714286,True,1.6,0.0,115.6,120.0,-0.5,4.400000000000006,0,0,113,b2b,0,38,15,0.3947,1610612741,-135,-135,119,119,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-0.39814814814815236,LOSS,2.8981481481481524,HOME,LOSS,-2.800264550264558,UNDER,235.19973544973544,WIN,-2.5,-2.5,2.5,2.5,238.0,238.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500529,,,2026-01-29T00:00:00Z,,,Miami Heat,Chicago Bulls,113,116,-3.0,229.0,,,Momentum5Game_v1,0.5,239.5,-2.0,1.5,3.5,HOME,LOSS,OVER,LOSS,LOSS,"Game: Miami Heat @ Chicago Bulls
Authority: Joel_Baseline_v1
Market: Spread 2.5 / -2.5, Total 238.0
Model Projection: Margin -0.39814814814815236, Total 235.19973544973544
Spread Pick: HOME (edge 2.8981481481481524)
Total Pick: UNDER (edge -2.800264550264558)",-0.39814814814815236,HOME,,4.902116402116405,,,2.8981481481481524,UNDER,-2.800264550264558,235.19973544973544,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,MIA,118.74074074074075,117.44444444444444,True,1.6,119.0,124.4,-1.2962962962963047,5.400000000000006,116,b2b,0,36,12,0.3333,1610612748,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500529,CHI,117.35714285714286,116.85714285714286,True,1.6,0.0,115.6,120.0,-0.5,4.400000000000006,0,0,113,b2b,0,38,15,0.3947,1610612741,-135,-135,119,119,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-0.39814814814815236,LOSS,2.8981481481481524,HOME,LOSS,-2.800264550264558,UNDER,235.19973544973544,WIN,-2.5,-2.5,2.5,2.5,238.0,238.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500529,,,2026-01-29T00:00:00Z,,,Miami Heat,Chicago Bulls,113,116,-3.0,229.0,,,MonkeyDarts_v2,-9.140751330383825,226.24171998780577,-11.640751330383825,-11.758280012194234,18.39903134257806,HOME,LOSS,UNDER,WIN,LOSS,"Game: Miami Heat @ Chicago Bulls
Authority: Joel_Baseline_v1
Market: Spread 2.5 / -2.5, Total 238.0
Model Projection: Margin -0.39814814814815236, Total 235.19973544973544
Spread Pick: HOME (edge 2.8981481481481524)
Total Pick: UNDER (edge -2.800264550264558)",-0.39814814814815236,HOME,,4.902116402116405,,,2.8981481481481524,UNDER,-2.800264550264558,235.19973544973544,ACTION,-0.5,OVER,Tight total edge; recent shooting volatility suggests caution,CLUSTER_A,MIA,118.74074074074075,117.44444444444444,True,1.6,119.0,124.4,-1.2962962962963047,5.400000000000006,116,b2b,0,36,12,0.3333,1610612748,CLUSTER_A,Edge exceeds minimum threshold,MODERATE,True,0.0,0022500529,CHI,117.35714285714286,116.85714285714286,True,1.6,0.0,115.6,120.0,-0.5,4.400000000000006,0,0,113,b2b,0,38,15,0.3947,1610612741,-135,-135,119,119,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-0.39814814814815236,LOSS,2.8981481481481524,HOME,LOSS,-2.800264550264558,UNDER,235.19973544973544,WIN,-2.5,-2.5,2.5,2.5,238.0,238.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500680,,,2026-01-29T00:00:00Z,,,Sacramento Kings,Philadelphia 76ers,113,111,2.0,224.0,,,FatiguePlus_v3,-5.948965517241362,232.99862068965518,4.051034482758638,3.9986206896551835,8.049655172413821,AWAY,WIN,OVER,LOSS,LOSS,"Game: Sacramento Kings @ Philadelphia 76ers
Authority: Joel_Baseline_v1
Market: Spread -10.0 / 10.0, Total 229.0
Model Projection: Margin -5.948965517241362, Total 233.47862068965517
Spread Pick: AWAY (edge -4.051034482758638)
Total Pick: OVER (edge 4.478620689655173)",-5.948965517241362,AWAY,,8.529655172413811,,,-4.051034482758638,OVER,4.478620689655173,233.47862068965517,ACTION,,,,CLUSTER_A,SAC,123.6,110.84,True,0.4,123.4,109.4,-12.759999999999991,-14.0,111,1_day,1,26,10,0.3846,1610612758,CLUSTER_A,Edge exceeds minimum threshold,HIGH,True,0.0,0022500680,PHI,116.6896551724138,115.82758620689656,True,0.4,0.0,120.4,115.8,-0.8620689655172384,-4.6000000000000085,0,0,113,1_day,1,25,8,0.32,1610612755,321,321,-395,-395,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-5.948965517241362,LOSS,-4.051034482758638,AWAY,WIN,4.478620689655173,OVER,233.47862068965517,LOSS,10.0,10.0,-10.0,-10.0,229.0,229.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500680,,,2026-01-29T00:00:00Z,,,Sacramento Kings,Philadelphia 76ers,113,111,2.0,224.0,,,InjuryModel_v2,-5.948965517241362,233.47862068965517,4.051034482758638,4.478620689655173,8.529655172413811,AWAY,WIN,OVER,LOSS,LOSS,"Game: Sacramento Kings @ Philadelphia 76ers
Authority: Joel_Baseline_v1
Market: Spread -10.0 / 10.0, Total 229.0
Model Projection: Margin -5.948965517241362, Total 233.47862068965517
Spread Pick: AWAY (edge -4.051034482758638)
Total Pick: OVER (edge 4.478620689655173)",-5.948965517241362,AWAY,,8.529655172413811,,,-4.051034482758638,OVER,4.478620689655173,233.47862068965517,ACTION,,,,CLUSTER_A,SAC,123.6,110.84,True,0.4,123.4,109.4,-12.759999999999991,-14.0,111,1_day,1,26,10,0.3846,1610612758,CLUSTER_A,Edge exceeds minimum threshold,HIGH,True,0.0,0022500680,PHI,116.6896551724138,115.82758620689656,True,0.4,0.0,120.4,115.8,-0.8620689655172384,-4.6000000000000085,0,0,113,1_day,1,25,8,0.32,1610612755,321,321,-395,-395,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-5.948965517241362,LOSS,-4.051034482758638,AWAY,WIN,4.478620689655173,OVER,233.47862068965517,LOSS,10.0,10.0,-10.0,-10.0,229.0,229.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500680,,,2026-01-29T00:00:00Z,,,Sacramento Kings,Philadelphia 76ers,113,111,2.0,224.0,,,Joel_Baseline_v1,-5.948965517241362,233.47862068965517,-4.051034482758638,4.478620689655173,8.529655172413811,AWAY,WIN,OVER,LOSS,LOSS,"Game: Sacramento Kings @ Philadelphia 76ers
Authority: Joel_Baseline_v1
Market: Spread -10.0 / 10.0, Total 229.0
Model Projection: Margin -5.948965517241362, Total 233.47862068965517
Spread Pick: AWAY (edge -4.051034482758638)
Total Pick: OVER (edge 4.478620689655173)",-5.948965517241362,AWAY,,8.529655172413811,,,-4.051034482758638,OVER,4.478620689655173,233.47862068965517,ACTION,,,,CLUSTER_A,SAC,123.6,110.84,True,0.4,123.4,109.4,-12.759999999999991,-14.0,111,1_day,1,26,10,0.3846,1610612758,CLUSTER_A,Edge exceeds minimum threshold,HIGH,True,0.0,0022500680,PHI,116.6896551724138,115.82758620689656,True,0.4,0.0,120.4,115.8,-0.8620689655172384,-4.6000000000000085,0,0,113,1_day,1,25,8,0.32,1610612755,321,321,-395,-395,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-5.948965517241362,LOSS,-4.051034482758638,AWAY,WIN,4.478620689655173,OVER,233.47862068965517,LOSS,10.0,10.0,-10.0,-10.0,229.0,229.0,False
Joel_Baseline_v1,nba,2026-09-12T19:39:19.073521+00:00,0022500680,,,2026-01-29T00:00:00Z,,,Sacramento Kings,Philadelphia 76ers,113,111,2.0,224.0,,,MarketBlend_v1,7.933972413793086,231.28409655172413,17.933972413793086,2.284096551724133,4.350124137931047,AWAY,WIN,OVER,LOSS,LOSS,"Game: Sacramento Kings @ Philadelphia 76ers
Authority: Joel_Baseline_v1
Market: Spread -10.0 / 10.0, Total 229.0
Model Projection: Margin -5.948965517241362, Total 233.47862068965517
Spread Pick: AWAY (edge -4.051034482758638)
Total Pick: OVER (edge 4.478620689655173)",-5.948965517241362,AWAY,,8.529655172413811,,,-4.051034482758638,OVER,4.478620689655173,233.47862068965517,ACTION,,,,CLUSTER_A,SAC,123.6,110.84,True,0.4,123.4,109.4,-12.759999999999991,-14.0,111,1_day,1,26,10,0.3846,1610612758,CLUSTER_A,Edge exceeds minimum threshold,HIGH,True,0.0,0022500680,PHI,116.6896551724138,115.82758620689656,True,0.4,0.0,120.4,115.8,-0.8620689655172384,-4.6000000000000085,0,0,113,1_day,1,25,8,0.32,1610612755,321,321,-395,-395,2026-01-29,,,home_away_nba_game_day_local,2026-03-10T03:53:38.250640+00:00,LAST,0,2025,-5.948965517241362,LOSS,-4.051034482758638,AWAY,WIN,4.478620689655173,OVER,233.47862068965517,LOSS,10.0,10.0,-10.0,-10.0,229.0,229.0,False
